time	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_2	species_20	species_21	species_22	species_23	species_24	species_25	species_26	species_27	species_3	species_4	species_5	species_6	species_7	species_8	species_9
2200.0.	0.0027953172261340003	2.020081652811732	1.117321858298327	94.94181925422178	2.2741370298231782	0.042301497152981	0	10.073654181421633	0.9151739535768081	9.084826046423178	10.641559217866318	1013.0970371430178	2.089419890922203	102.73523010814075	0.006512110629575	0	87.23015533967374	0.038865551522159	0	0	0.056078475489174	0.31098179049109703	0.6301094612404451	1096.2582927367662	0.127576450629068	276.5536374729171	0.698653315916067
2240.0.	0.002794153230389	2.020080278758146	1.117321780280644	94.94182903427124	2.274136750653539	0.042301462919929006	0	10.073658549465883	0.9151743154660851	9.0848256845339	10.641562965220363	1013.0972650628769	2.089419345622694	102.73522064454448	0.0065121075782500005	0	87.23015217448543	0.038865514655631005	0	0	0.05605491475468401	0.31098168410633903	0.6301093874020951	1096.2583271083668	0.127544283628395	276.5538062836238	0.6984761059394581
2280.0.	0.0027933577880170004	2.020079298185406	1.117321724550385	94.9418360122973	2.274136552977589	0.042301438519102	0	10.073661673829488	0.915174574317627	9.084825425682357	10.641565645516481	1013.0974270099363	2.0894189577564	102.73521389075812	0.0065121054147090005	0	87.23014990834052	0.038865488370386	0	0	0.056038814349195006	0.310981608636867	0.6301093351831241	1096.2583508878529	0.127521328066804	276.553926739609	0.698349642173398
2320.0.	0.002792814195155	2.020078598414994	1.117321684742406	94.94184099112701	2.27413641296754	0.042301421125694	0	10.073663908382997	0.915174759449173	9.084825240550808	10.641567562402365	1013.0975420996477	2.089418681835051	102.73520907086571	0.0065121038802890005	0	87.23014828611737	0.038865469628725	0	0	0.056027811832526	0.31098155508693404	0.630109298242111	1096.25836734588	0.12750494614521202	276.5540126920717	0.698259392947704
2360.0.	0.002792442705445	2.020078099035221	1.117321656308856	94.94184454355239	2.274136313774565	0.042301408726739	0	10.073665506382817	0.915174891842733	9.08482510815725	10.641568933180805	1013.0976239027835	2.089418485524866	102.73520563112007	0.0065121027918040005	0	87.23014712501228	0.038865456265241	0	0	0.056020292923884	0.310981517082067	0.630109272101243	1096.2583787412582	0.12749325542335901	276.554074024443	0.698194987838129
2400.0.	0.00279218882562	2.020077742661285	1.117321636000498	94.94184707824652	2.274136243480996	0.042301399887701006	0	10.07366664905459	0.915174986512669	9.084825013487311	10.641569913342616	1013.0976820556289	2.089418345838953	102.73520317633026	0.006512102019484001	0	87.23014629406501	0.038865446736266004	0	0	0.056015154552812	0.31098149010410203	0.6301092535975491	1096.2583866345526	0.127484912516796	276.55411778900867	0.698149026077389
2440.0.	0.0027920153180970003	2.020077488341272	1.117321621496024	94.94184888678973	2.2741361936545452	0.042301393586207006	0	10.073667466063904	0.9151750542016561	9.08482494579832	10.641570614135514	1013.0977234019771	2.089418246432936	102.73520142446243	0.006512101471378	0	87.23014569947281	0.038865439941303	0	0	0.056011642958399006	0.31098147094981804	0.6301092404960601	1096.258392104326	0.12747895873374002	276.55414901792153	0.6981162261778351
2480.0.	0.0027918967364370002	2.020077306850406	1.117321611137128	94.941850177221	2.274136158327225	0.042301389093584	0	10.073668050174454	0.915175102595094	9.084824897404884	10.64157111514364	1013.097752803254	2.089418175683794	102.73520017423952	0.006512101082313	0	87.23014527405894	0.038865435095771006	0	0	0.0560092430657	0.3109814573477	0.630109231217015	1096.2583958962935	0.127474709914878	276.55417130188465	0.6980928190613831
2520.0.	0.002791815691436	2.020077177332849	1.117321603739204	94.94185109797448	2.274136133273942	0.04230138589046201	0	10.073668467742634	0.9151751371905621	9.084824862809416	10.641571473293475	1013.0977737133401	2.089418125324892	102.73519928201803	0.006512100806085001	0	87.23014496972317	0.038865431640285004	0	0	0.05600760289796201	0.31098144768656405	0.630109224643422	1096.2583985262388	0.127471677818345	276.5541872030616	0.6980761149689021
2560.0.	0.0027917602997190004	2.020077084905141	1.117321598456065	94.94185175495768	2.274136115502667	0.042301383606633006	0	10.073668766229794	0.9151751619202061	9.084824838079774	10.641571729300114	1013.0977885865203	2.089418089475964	102.73519864528535	0.006512100609932001	0	87.2301447520293	0.038865429176009006	0	0	0.05600648192777401	0.310981440823338	0.630109219985244	1096.2584003510503	0.127469514016728	276.55419854970285	0.698064194387326
2600.0.	0.0027917224403170003	2.020077018945943	1.117321594683296	94.94185222373596	2.274136102893991	0.042301381978202005	0	10.07366897957919	0.9151751795962051	9.084824820403774	10.641571912281005	1013.0977991670678	2.0894180639537	102.73519819088277	0.006512100470614001	0	87.23014459632773	0.038865427418565	0	0	0.05600571578514701	0.31098143594688404	0.630109216683529	1096.2584016177723	0.12746796985963002	276.5542066463747	0.698055687481804
2640.0.	0.002791696563344	2.020076971875504	1.117321591989184	94.94185255822572	2.274136093946233	0.042301380817047006	0	10.073669132063856	0.9151751922295711	9.084824807770408	10.641572043057518	1013.0978066948428	2.089418045781657	102.73519786660013	0.006512100371646	0	87.23014448497624	0.038865426165178005	0	0	0.056005192142053004	0.310981432481488	0.6301092143426971	1096.2584024974801	0.12746686790132902	276.554212423967	0.698049616689148
2680.0.	0.0027916788759280004	2.020076938284669	1.1173215900653921	94.94185279689717	2.274136087595123	0.042301379989056004	0	10.073669241039974	0.915175201258257	9.084824798741725	10.641572136517281	1013.0978120512958	2.089418032841841	102.73519763517747	0.006512100301329001	0	87.23014440534985	0.038865425271255	0	0	0.056004834233754006	0.31098143001844303	0.630109212682711	1096.258403108691	0.127466081510408	276.5542165467292	0.6980452843860591
2720.0.	0.0027916667859060004	2.020076914313288	1.117321588691702	94.94185296719925	2.274136083086197	0.042301379398617	0	10.073669318916798	0.9151752077103671	9.084824792289613	10.641572203304257	1013.0978158631672	2.089418023626935	102.73519747002413	0.00651210025136	0	87.230144348415	0.038865424633688	0	0	0.056004589598380006	0.31098142826755004	0.630109211505269	1096.2584035335474	0.127465520318387	276.55421948864824	0.698042192724672
2760.0.	0.0027916585216830004	2.020076897206634	1.1173215877108391	94.9418530887174	2.274136079884489	0.042301378977563	0	10.0736693745659	0.91517521232091	9.084824787679072	10.641572251027775	1013.097818576153	2.089418017064116	102.73519735216354	0.0065121002158450006	0	87.23014430770876	0.03886542417895	0	0	0.056004422382192005	0.31098142702271203	0.6301092106699111	1096.2584038290033	0.127465119835315	276.55422158794653	0.6980399864240661
