time	s1	s10	s11	s12	s13	s14	s15	s16	s17	s2	s3	s4	s5	s6	s7	s8	s9
24.0.3.0	0.21270586568591002	23.40367117714193	0.5201696403547751	2.004121705100778	1.6396703963447452	0.174444815687353	0.21083449787869002	0.180453243059457	0.152280372984085	2.773120004400627	43.067641312083964	0.7887099829920131	14.1949841829488	4.601559020736973	0.036638621424442006	5.048285768186666	0.99070939298875
24.0.599999999999998.0	0.21180555819346103	23.595937185466433	0.5166544787991431	1.9926793734904251	1.630023055569647	0.17368421042735702	0.20973262302923001	0.179313390765687	0.15233817521930101	2.760555282814869	43.06920620751722	0.78848328279511	14.104791873527258	4.56943501961593	0.036427957301617006	5.024192903696298	0.984739421771018
24.0.9.0	0.21091755234425302	23.78720028524233	0.5132199561356711	1.9813616537375962	1.620599073198718	0.172927321822429	0.20865320290469602	0.178189451403441	0.15238988456623	2.748177099272235	43.068894469413515	0.7882284517366671	14.015877854173493	4.537970352588879	0.036222093838126	5.000261940535903	0.978909357085829
25.0.2.0	0.21004155321686102	23.977474946634256	0.509863342418132	1.9701676394717822	1.611389263773292	0.172174231121022	0.207595309164628	0.17708119639275702	0.15243562823522702	2.735980534805772	43.06675150393215	0.7879461594650701	13.928223201894994	4.507146898032634	0.036020831195600005	4.976494216135718	0.973213544110134
25.0.5.0	0.209177275078434	24.166775224988864	0.5065820128750781	1.9590963932472572	1.602384917958129	0.17142501424756101	0.20655806830563	0.17598839817977602	0.152475530551396	2.723960858001753	43.0628215632706	0.7876370601328431	13.841809102568163	4.476947064775427	0.035823980225832004	4.952890924767739	0.9676466108255791
25.0.8.0	0.20832444101768502	24.355114780558843	0.503373443628247	1.948146949014323	1.593577775023864	0.17067974202337102	0.205540657790438	0.174910830382351	0.152509713035199	2.71211351389376	43.05714778384459	0.787301792782198	13.756616861689249	4.447353776944091	0.035631361827137005	4.929453124158417	0.9622034523863451
26.0.099999999999998.0	0.207482782595963	24.54250689704134	0.500235207586178	1.937318314460836	1.584959996996112	0.16993848037863002	0.20454230247177602	0.17384826792440303	0.152538294480161	2.700434113849913	43.04977222252111	0.7869409817226871	13.672627914252388	4.4183504591695435	0.035442806341511	4.90618174181879	0.9568792163888091
26.0.4.0	0.20665203951534303	24.7289644990071	0.497164970506186	1.926609473230612	1.576524144368367	0.16920129055576202	0.20356227128779603	0.17280048715971802	0.15256139102778202	2.68891842633676	43.04073589106261	0.7865552369005681	13.589823833807635	4.389921022148868	0.035258152989913	4.883077581105011	0.9516692889901531
26.0.7.0	0.20583195930279102	24.91450016829168	0.494160487218037	1.916019387024902	1.5682631532821851	0.16846822930464703	0.20259987420774903	0.171767265985794	0.152579116239789	2.6775623684590313	43.030078788922424	0.7861451542596091	13.508186340748997	4.362049848561559	0.035077249343222004	4.860141327021602	0.9465692818261681
27.0.	0.20502229700947702	25.09912615941553	0.49121959800296205	1.90554699759287	1.560170314084154	0.167739349070011	0.20165445940825802	0.170748383948352	0.152591581167859	2.6663619981878792	43.01783993451643	0.785711316093175	13.427697309879361	4.334721779336882	0.034899950826557	4.837373551779045	0.9415750196814211
27.0.3.0	0.204222814924399	25.28285441409496	0.488340225121806	1.895191228616605	1.5522392511747651	0.16701469817134101	0.20072541066211003	0.16974362233706503	0.15259889442090702	2.655313507201753	43.00405739508232	0.785254291387484	13.348338777296563	4.307922100268869	0.034726120254806	4.8147747201167945	0.9366825288677061
