time	Ta	Tastarstar	Tm	Tmstarstar	Ttot	Tv	V
3452.0.9.0	0.23700571438991602	0.429589393303109	36.59384139658745	0	107.59962821385759	70.3391917095774	1294.7932025867265
3493.0.0499999999997.0	0.23252583591549703	0.43023469040031204	35.92178263827695	0	106.50903093775861	69.92448777316613	1321.7137890496392
3533.0.2.0	0.228173360328033	0.43083285180741804	35.268066227526674	0	105.4449145868842	69.51784214722238	1348.7911888662206
3573.0.35.0	0.22394374572401202	0.431385725706014	34.63207716772953	0	104.40642393408822	69.11901729492901	1376.0221236964194
3613.0.5.0	0.21983263842095702	0.4318950930188	34.013223624879494	0	103.39273625286832	68.72778489654945	1403.4033685495076
3653.0.65.0	0.21583586444117	0.432362669489588	33.41093604130094	0	102.40305999897639	68.34392542374508	1430.93175031575
3693.0.7999999999997.0	0.211949421384678	0.43279010774978105	32.82466627665613	0	101.43663354140728	67.96722773561709	1458.6041463467877
3733.0.95.0	0.208169470676265	0.433178999363984	32.2538867765054	0	100.49272394188927	67.597488695344	1486.4174830841052
3774.0.1.0	0.20449233017162802	0.43353087684850405	31.698089768498217	0	99.5706257818545	67.23451280633654	1514.3687347348366
3814.0.25.0	0.200914467107792	0.433847215657544	31.156786486106917	0	98.66966003575264	66.87811186688079	1542.454921993991
3854.0.3999999999996.0	0.19743249138323002	0.43412943613279203	30.629506419675838	0	97.78917298948195	66.52810464229049	1570.673110812145
3894.0.5499999999997.0	0.19404314915339302	0.43437890541287105	30.115796594443207	0	96.92853520264569	66.18431655363659	1599.020411207503
3934.0.7.0	0.19074331672775602	0.434596939299833	29.615220875097425	0	96.08714051329369	65.84657938216898	1627.493976121207
3974.0.85.0	0.187529994754836	0.43478480408047504	29.127359296352118	0	95.26440508377814	65.51473098859101	1656.091000314723
4015.0.	0.18440030268211402	0.43494371830076906	28.651807418965493	0	94.45976648633965	65.18861504639155	1684.8087193080878
