time	APC_PS_VIIIa_l	APC_PS_Va_l	APC_PS_l	APC_f	APC_l	AT_f	II_f	II_l	IIa_AT_f	IIa_TM_PC_l	IIa_TM_l	IIa_f	IX_f	IX_l	IXa_AT_f	IXa_VIIIa_X_l	IXa_VIIIa_l	IXa_f	IXa_l	LIPID	PC_f	PC_l	PS_f	PS_l	TFPI_Xa_TF_VIIa_l	TFPI_Xa_l	TFPI_f	TF_VII_Xa_l	TF_VII_l	TF_VIIa_IX_l	TF_VIIa_IXa_l	TF_VIIa_X_l	TF_VIIa_Xa_l	TF_VIIa_l	TF_l	TM_l	VIII_IIa_l	VIII_Xa_l	VIII_f	VIII_l	VIII_mIIa_l	VIIIa_f	VIIIa_l	VIIIai_f	VIIIai_l	VII_Xa_l	VII_f	VII_l	VIIa_f	VIIa_l	V_IIa_l	V_Xa_l	V_f	V_l	V_mIIa_l	Va_f	Va_l	Vai_f	Vai_l	XI_IIa_l	XI_f	XIa_IX_l	XIa_l	X_f	X_l	Xa_AT_f	Xa_Va_II_l	Xa_Va_l	Xa_Va_mIIa_l	Xa_f	Xa_l	mIIa_AT_l	mIIa_f	mIIa_l
340.0.	0.00031633829028300005	0.003363499267555	58.443130587325655	0.12593903091056802	1.217054392767698	2688.1228539557455	118.39618474649845	344.34435742336564	689.9806853769691	0.001128226905195	0.721480872717965	1.287582876355724	0.000496789514908	0.1459874612576	0.076960563091335	0.0026282482283800004	0.005405950222078001	0.304073684885665	89.43659120217308	67646.81346092666	0.05306987453987701	0.155998049993155	1.4199265759201911	240.1332629991959	0.004404517416186001	2.487162671078043	0.008432811505766	3.28021696438977e-41	1.083011232774036e-39	2.1571990758012012e-07	0	9.606008854879784e-05	0.000145073808392	0.00035377970266500005	3.5326429941269246e-07	0.277390900376847	9.072219129219697e-42	2.0259878997909522e-39	3.020275904554493e-42	1.0118613238393929e-39	1.599615487915061e-39	1.064690035778576e-06	0.00010744912728100001	0.006782088827986	0.6847588606139531	2.2086290015804558e-36	1.4419231012211878e-36	7.293731934209003e-35	0.067299307246862	10.02770104601736	3.2618776273935006e-44	9.063303664341693e-42	7.457828775159742e-45	1.721254922555632e-42	5.136536587546429e-42	5.032133846700694e-06	0.001140839329501	0.087466095737235	19.838697649469196	1.89088671016137e-16	1.673603628432421e-14	0.027855884906909004	29.972144115093062	25.92531922356286	92.30030995681709	7.072781712159195	0.012927981493816002	0.042417520001692	0.013981382567106002	6.066071888166907	36.071753764611536	14.746718392043334	3.190471350842412	227.30448137024305
345.0.	0.00029363530361400003	0.003078206656754	58.46208829742817	0.125951051017052	1.21752237866788	2686.5109455340066	118.16479561074792	343.7741822530864	691.1108729392743	0.001000013434065	0.7033792608461751	1.17710118230594	0.00042908245123700003	0.12612744502230502	0.078962526257794	0.0024374211917550003	0.005017607248793	0.30406162137241	89.45889458475229	67666.39511610693	0.048235591579484004	0.14183082591295101	1.41940860878207	240.11513125182896	0.0044235331890840005	2.487131057510755	0.008445409300158	3.4319615216035243e-42	1.135111520570778e-40	1.804839844705833e-07	0	9.295771600076127e-05	0.00014034529188600002	0.00034264119753800004	3.421215054126911e-07	0.295620725719767	1.666816363195386e-42	4.064071087208719e-40	6.068219359600269e-43	2.0336030092881316e-40	3.2079620768791e-40	9.876682178036813e-07	9.970488798857107e-05	0.006786126715003	0.6853645169846261	2.468745638226631e-37	1.6140767841420512e-37	8.167119721578114e-36	0.06727997096115	10.027720371160274	4.9909773171159456e-45	1.5141132648437414e-42	1.247876993547391e-45	2.8809322283546383e-43	8.578833059761618e-43	4.60241661266815e-06	0.0010437192329680002	0.08746916886385901	19.84513214645105	1.602784234733094e-16	1.551939187986044e-14	0.024069531219289002	29.975930468780682	25.89628650042805	92.22376525459582	7.260060375667728	0.011787887693557	0.038740940010665005	0.012743328674488002	6.053725014209092	36.008665383820876	15.03915862480118	3.182781106429968	226.82219779270784
350.0.	0.000272549000523	0.0028166833526190004	58.47891454597267	0.125954693091152	1.217937491408065	2684.9979935916062	117.9496507172655	343.2585017963135	692.1434809556162	0.0008870804575290001	0.684593523637336	1.076095242324439	0.00037059014493800004	0.10896785291015201	0.080963186058237	0.00226050126621	0.004656947371919001	0.30403152827746704	89.47795201895461	67687.53369013392	0.043948755004385005	0.12926820171302	1.418870857784398	240.09912536388939	0.004441114958973	2.487098785733238	0.008460099307786	3.604598050917267e-43	1.1945326364340468e-41	1.512201785082552e-07	0	9.009178904408395e-05	0.00013597713914400002	0.00033233308335700005	3.318093024041973e-07	0.314519395905141	3.0664123067236662e-43	8.161760485326868e-41	1.2207688285192441e-43	4.0924023146756337e-41	6.442357260312331e-41	9.161884790604554e-07	9.251791235411051e-05	0.006789578355589	0.6859269899049241	2.769861167619416e-38	1.813855662028421e-38	9.181116700046135e-37	0.06725910811078001	10.02774122369844	7.640326460764145e-46	2.530346708333621e-43	2.088944237963708e-46	4.824209033962491e-44	1.4335975520594271e-43	4.208805481805212e-06	0.000954755110874	0.087467837642254	19.851024576282963	1.3673370847089608e-16	1.448388887589863e-14	0.020797223796118	29.97920277620385	25.86847767524013	92.15363196099517	7.446829819810051	0.010746841101657	0.035372587830358	0.011612509873747	6.040163196892093	35.939138937369925	15.330732446917699	3.175281885057519	226.3584170014366
355.0.	0.000252965882258	0.002576952254754	58.493862107349145	0.12595087981921202	1.2183059811398511	2683.575542062178	117.74935930266838	342.7925626391752	693.086966490297	0.0007875586195670001	0.665167726150221	0.9837585275553211	0.00032006147381400004	0.09414183224706	0.082962501842386	0.0020964675629630003	0.0043220270171670004	0.30398556348765604	89.49420208856688	67710.08494767951	0.040144322621088004	0.11811923231408	1.4183149100382582	240.0849930644751	0.004457369788458	2.48706590527203	0.008476724939509	3.802013557104603e-44	1.2626241363211881e-42	1.268808007329288e-07	0	8.744433621132942e-05	0.000131941962695	0.000322794764741	3.222670936006012e-07	0.334044715230219	5.647382472275957e-44	1.6406511472092943e-41	2.4585028922625423e-44	8.244497392557417e-42	1.2952873142816988e-41	8.498547129382731e-07	8.584803067333069e-05	0.006792488961367001	0.686449352690856	3.120553626283741e-39	2.047091461995253e-39	1.036545066532667e-37	0.06723686389553901	10.027763458371473	1.1699371091395941e-46	4.2293511580169596e-44	3.497814594664532e-47	8.080583791148138e-45	2.396528706216944e-44	3.848259051137632e-06	0.000873256458112	0.08746249161904701	19.856420081504137	1.173367382501108e-16	1.359717699198616e-14	0.017969330921150002	29.982030669078824	25.841814309322327	92.08943216032242	7.633061189976163	0.009796201978756	0.032287433307139	0.010579734618963001	6.025489744961973	35.863700096589646	15.62146775571457	3.167959117218271	225.91159494600566
360.0.	0.00023478022646900002	0.002357204740309	58.50715290907093	0.125940431674334	1.218633338432527	2682.235868146676	117.56265027286409	342.3720266419091	693.9490530721687	0.0006998086679700001	0.6451534364282221	0.8993512857597921	0.00027641449936100003	0.081332283354358	0.084960440410178	0.0019443752086220002	0.004011034977242	0.303925625878364	89.50802410569369	67733.917231607	0.036765178109576004	0.10821634907783001	1.417742266585456	240.07251283937637	0.004472396900563	2.487032458090683	0.008495145008749	4.0287384576932855e-45	1.340962255438974e-43	1.06607460779503e-07	0	8.499874535108892e-05	0.000128214445881	0.000313969862247	3.13438495910545e-07	0.35414675490381403	1.0410168405947631e-44	3.300481866955589e-42	4.955506548782429e-45	1.662408805501929e-42	2.60678170001456e-42	7.882990929472899e-07	7.965801867406971e-05	0.006794900382993001	0.6869344628869051	3.5314209085158027e-40	2.320998124678966e-40	1.1756902881068188e-38	0.067213370913954	10.02778694252446	1.7917131594090292e-47	7.069159039441124e-45	5.857425449905307e-48	1.353652536867075e-45	4.006970771412807e-45	3.51800115164052e-06	0.0007985939045220001	0.08745348754566101	19.861360054384345	1.012363009284156e-16	1.283362964514039e-14	0.015525613370574001	29.9844743866294	25.81622295482289	92.03072376687669	7.818728150258864	0.008928112641730001	0.029462420970793	0.009636607811445	6.009800156469373	35.78283538675686	15.911390190494593	3.16079931386801	225.48031125738808
365.0.	0.000217893573069	0.0021557854996910003	58.518981825774176	0.125924078476318	1.218924387094391	2680.9719194955537	117.38836166715689	341.99293326178145	694.7367935186701	0.0006223932635570001	0.6246093677191461	0.8221950908316261	0.00023871374736600002	0.070265133268206	0.08695697489597701	0.0018033495236980002	0.0037222839476250004	0.303853387303472	89.519746100072	67758.91033798955	0.033761162033251	0.099412474285512	1.417154343631362	240.0614901515213	0.004486288228391	2.486998480091882	0.008515231679721	4.290070387501342e-46	1.431405413641219e-44	8.9696067193827e-08	0	8.273966266110078e-05	0.00012477118920600002	0.00030580595259200005	3.052710807157362e-07	0.37476823901730305	1.920352512384994e-45	6.643431732574595e-43	9.995562552445671e-46	3.3544425003522006e-43	5.2502381690878735e-43	7.311799845481058e-07	7.391336654610771e-05	0.0067968513537280005	0.6873849770553471	4.0155908412850565e-41	2.644537680701676e-41	1.340119147459102e-39	0.067188750261528	10.027811555009466	2.743828946785818e-48	1.181396897096612e-45	9.80817061051464e-49	2.267514218984947e-46	6.699704716946781e-46	3.21549583390063e-06	0.0007301932809150001	0.087441152147867	19.865882455686517	8.777800463147291e-17	1.217277105330008e-14	0.013413967545420001	29.986586032454554	25.791634865151785	91.97709777848657	8.003806692643124	0.008135420698260001	0.026876318383047004	0.008775458807833	5.993182700680059	35.69699513645316	16.20052331824658	3.153790007169197	225.06326049565718
370.0.	0.00020221424333200002	0.001971178842687	58.529520008226385	0.12590246963795101	1.219183365750723	2679.7772568226906	117.2254311094583	341.65166558864746	695.4566273269162	0.000554052206223	0.6036008211923171	0.7516678895121891	0.00020615050248600002	0.060703513405660006	0.088952083814523	0.001672580671981	0.0034542025309590003	0.303770320568997	89.52965173870476	67784.95449828434	0.031088220038785003	0.09157849105387701	1.416552474333178	240.05175412435392	0.004499128930199	2.486964002255121	0.008536868814675	4.592315993411249e-47	1.536168194536593e-45	7.556840284367849e-08	0	8.065289878072495e-05	0.00012159056739800001	0.00029825431909300004	2.9771612476765147e-07	0.39584512660146604	3.5444495316464505e-46	1.3378055693888812e-43	2.017233916385004e-46	6.77234416012557e-44	1.0580696210279542e-43	6.781800358244549e-07	6.85820696941025e-05	0.006798377716037001	0.6878033645879601	4.58944324047563e-42	3.028907506216962e-42	1.535545053629749e-40	0.067163112530066	10.02783718518597	4.201160092727681e-49	1.9737716279222783e-46	1.6420136788454308e-49	3.797578045081858e-47	1.1200425080893399e-46	2.938425008231286e-06	0.000667530340857	0.087425784655455	19.87002210483782	7.645422913066274e-17	1.159810766450706e-14	0.01158933423205	29.988410665767923	25.767985717552172	91.92817574983333	8.188274961062778	0.007411610754356	0.024509575711304	0.007989276432486	5.975718957153749	35.60659619617603	16.488888805525637	3.146919690501966	224.6592438288546
375.0.	0.000187656889757	0.001801996322524	58.538917803828255	0.12587618324441302	1.219413999514475	2678.646001413392	117.07288714424917	341.34491968103407	696.1144331699971	0.000493680675285	0.5821989419520041	0.687199491785474	0.000178025725688	0.052442721070392	0.090945750245726	0.001551318738696	0.003205327693431	0.303677723892867	89.53798631706437	67811.94945746152	0.028707654371509003	0.084601025153741	1.415937911031805	240.04315463192717	0.004510997871402	2.486929051515356	0.008559950613239001	4.942991274323174e-48	1.657907808875679e-46	6.374902941433195e-08	0	7.872534154869719e-05	0.00011865259657200001	0.000291269713075	2.907283719547318e-07	0.41730737737271806	6.544715139904085e-47	2.694733181027637e-44	4.0725740127459095e-47	1.367814199590123e-44	2.133248677537913e-44	6.290044255621505e-07	6.36344384346358e-05	0.006799512632304001	0.6881919206029501	5.273474784931157e-43	3.4881602288004012e-43	1.769141980885269e-41	0.06713655871751101	10.027863732010772	6.430447946927456e-50	3.2962079479999177e-47	2.7479859451540723e-50	6.357965328146361e-48	1.871937171967841e-47	2.68466841733192e-06	0.000610126055058	0.087407659113597	19.87381094427329	6.686784302276334e-17	1.109625156387676e-14	0.01001275181964	29.98998724818033	25.74521534811223	91.8836074665931	8.372113089071552	0.006750743537664	0.022344195775300002	0.007271650254118	5.957484315051648	35.51202444554054	16.77650657730278	3.140177758792111	224.26716116042198
380.0.	0.00017414207455300002	0.001646965541723	58.547307318395404	0.12584573409718	1.2196195629340831	2677.5727870534897	116.92984136686432	341.069676842409	696.7155769718166	0.000440310125219	0.560479810040265	0.6282674549503191	0.00015373525210100002	0.045305860298369006	0.092937961138535	0.0014388691997660001	0.0029742976559810003	0.303576742292548	89.54496194497591	67839.80363817816	0.026585466397568	0.078380500434229	1.4153118278299721	240.0355597461579	0.004521968075056	2.486893651453301	0.008584380471641001	5.3511862718738496e-49	1.799839550719479e-47	5.3846511407011446e-08	0	7.694487503104197e-05	0.000115938810935	0.000284810126659	2.842658063905559e-07	0.439079879834522	1.208782764341574e-47	5.4287870556045395e-45	8.22402633643293e-48	2.763268591427181e-45	4.302267244075659e-45	5.833792509794928e-07	5.904292433026145e-05	0.006800286780724	0.688552777985392	6.093518787211017e-44	4.040033778020791e-44	2.049967496946923e-42	0.067109181056741	10.027891103208974	9.838341615720701e-51	5.501700776980407e-48	4.596707979396352e-51	1.063970104312907e-48	3.1272978146248744e-48	2.452285663830393e-06	0.000557542407124	0.08738702649549701	19.877278280429554	5.870564001804304e-17	1.0656256857151569e-14	0.008650535340123	29.991349464659848	25.723267499339663	91.8430688032676	8.555303049991265	0.006147401525088	0.020363613846333003	0.006616717468991001	5.9385484355349	35.41363710661181	17.063394963573092	3.133554449943625	223.88600371128507
385.0.	0.00016159587484500002	0.0015049200182760002	58.55480466304712	0.12581158083979002	1.219802935266203	2676.552715964899	116.79548126806066	340.8231785218939	697.2649559753935	0.00039309151773600005	0.53852339578761	0.5743933155601031	0.000132756969964	0.039140071213634005	0.094928706716846	0.0013345887483320001	0.0027598452026930003	0.30346838628818	89.55076203434822	67868.43338221767	0.024691779235463	0.072829434200502	1.414675323432619	240.0288534976267	0.004532107142420001	2.486857822845602	0.008610070011977	5.827896849027553e-50	1.9658749208838658e-48	4.5538141934757644e-08	0	7.530030442954043e-05	0.00011343214841500001	0.00027883657715500003	2.782894370347314e-07	0.461083512694661	2.2328484576867812e-48	1.093706411422506e-45	1.660913017840117e-48	5.583038360221213e-46	8.678081192468376e-46	5.410500402814168e-07	5.478196123269724e-05	0.006800728537352	0.688887918625503	7.082239135784133e-45	4.707021297617403e-45	2.3895130917360074e-43	0.06708106377093401	10.027919214518413	1.5043688609390992e-51	9.176900154430736e-49	7.684651564987775e-52	1.77946822895116e-49	5.22175103555768e-49	2.239500052485551e-06	0.000509378629459	0.08736411663410501	19.88045100361048	5.1718707873017345e-17	1.0269112896023971e-14	0.007473564973810001	29.992526435026154	25.702089580271917	91.80625974920274	8.737828518503738	0.005596640287323	0.018552586513933003	0.006019114806344	5.9189756799258895	35.311764879298615	17.349570834495804	3.127040787954968	223.5148470542437
390.0.	0.000149949512902	0.001374790003675	58.56151192473902	0.125774132269996	1.219966648998651	2675.5813183848736	116.66906372189392	340.60290356215296	697.7670391675971	0.000351280607299	0.516412414718475	0.525139128149357	0.000114639719393	0.033813269013239	0.09691797997275	0.0012378814480840002	0.0025607913884630002	0.303353548260968	89.555545181943	67897.76226140726	0.02300033086636	0.06787094300204101	1.414029424177526	240.0229339115664	0.004541477645194	2.486821584108613	0.008636938246192001	6.386588421224419e-51	2.160806056720424e-49	3.855750819157418e-08	0	7.378128649141528e-05	0.00011111684465900001	0.00027331290305100003	2.7276309387071245e-07	0.48323630467423306	4.124512235981171e-49	2.2032342928636492e-46	3.354321457269655e-49	1.1280222014085051e-46	1.750519413953729e-46	5.01780377543454e-07	5.082781941299424e-05	0.006800864145227001	0.689199183905531	8.281229299364078e-46	5.5178119398388535e-46	2.8024396621278147e-44	0.067052283762368	10.027947989000635	2.298759174477691e-52	1.5295635249053041e-49	1.2838078680925472e-52	2.9740878136164113e-50	8.713321502716583e-50	2.044684038625185e-06	0.00046526782651500005	0.087339139989035	19.883353788719077	4.5707790725417764e-17	9.927354060664593e-15	0.0064566696964310005	29.993543330303527	25.681632438975136	91.7729025887462	8.919674742747421	0.005093944868812	0.016897088971866002	0.005473934936963001	5.898825506123015	35.20671391329722	17.63504972481752	3.120628528133219	223.15284459212583
395.0.	0.00013913900982600002	0.001255594156025	58.5675188942926	0.125733752931246	1.220112932439412	2674.654515471572	116.54990905385702	340.40654755045585	698.2259043778357	0.00031422502992100004	0.49423112085832704	0.480104274734488	9.899368326180426e-05	0.029211324127609004	0.09890577623450701	0.001148195185893	0.002376039627918	0.30323301676416303	89.5594485281442	67927.72045109494	0.021488029224765	0.06343743291615901	1.413375087194971	240.0177112853461	0.004550137491022	2.486784951659824	0.008664910849153001	7.043754410667369e-52	2.390531450859391e-50	3.268436051663566e-08	0	7.237826505448916e-05	0.000108978334844	0.00026820557148100004	2.676532355191775e-07	0.505454654111758	7.617857636554449e-50	4.437491651773957e-47	6.773461473116704e-50	2.278854509679791e-47	3.53083869229917e-47	4.653506292988382e-07	4.715847140375158e-05	0.006800717871463	0.689488284482865	9.74364154772805e-47	6.509173292693922e-47	3.307545590593539e-45	0.06702291124080301	10.027977356412343	3.509843750344197e-53	2.547244676876508e-50	2.143048967454596e-53	4.966807370454868e-51	1.452872577859113e-50	1.866346101495137e-06	0.000424873939797	0.087312289263326	19.886009278645748	4.051228150388302e-17	9.624756915412157e-15	0.005578093547947	29.994421906452015	25.661850147190925	91.74274022279147	9.100828426064053	0.004635190612188001	0.015384220113113	0.004976686923681001	5.8781528355877235	35.09876762977992	17.919845948302775	3.114310104690154	222.79922146670143
400.0.	0.000129104861299	0.001146431981831	58.57290458163983	0.125690768065986	1.220243747090345	2673.768585257618	116.43739563316744	340.23200405771973	698.6452723291089	0.000281352974551	0.47206407856136	0.43892251424523404	8.548207191520439e-05	0.025235624188732	0.10089209279836801	0.001065018398855	0.002204570147577	0.30310748904663404	89.5625906620125	67958.24416003242	0.020134561779412002	0.059469451606698004	1.4127132036448211	240.01310667787178	0.004558140263807	2.486747940214535	0.008693919521658001	7.819811131948607e-53	2.662357332404004e-51	2.773635103750196e-08	0	7.10824113778955e-05	0.00010700316276600001	0.000263483496928	2.629287680542962e-07	0.5276545684640961	1.406678232194746e-50	8.93490811244618e-48	1.367481153062614e-50	4.602815355126276e-48	7.120514046197394e-48	4.3155676370264553e-07	4.375346837920976e-05	0.006800312153089001	0.689756809414035	1.1537872264476181e-47	7.72850247032505e-48	3.929070980205066e-46	0.06699301029702301	10.028007252631657	5.354228851057614e-54	4.238067289711599e-51	3.574217187154174e-54	8.287450426141746e-52	2.4205073731941002e-51	1.703118884367404e-06	0.000387889015062	0.08728374088331901	19.888438251922082	3.6001876711910533e-17	9.356103404304562e-15	0.004819033598936	29.995180966401023	25.64269979681571	91.7155346201148	9.281277617618105	0.004216607913774001	0.014002114861184	0.004523260303833001	5.8570083930603705	34.98818840486061	18.203972702865393	3.108078580902005	222.45326888223914
405.0.	0.00011979173405000002	0.001046476969342	58.5777385443563	0.125645468003937	1.220360820437881	2672.920131406347	116.33095493918006	340.07734757534325	699.0285378868017	0.00025216324279800004	0.44999495195501205	0.401259246069172	7.381392925681503e-05	0.021800966346510003	0.102876928614943	0.000987877053201	0.002045434783383	0.30297758201615305	89.56507413359812	67989.27511118136	0.018922053008961	0.055914682246688004	1.412044601987865	240.009050584952	0.004565535540357	2.486710563030898	0.008723901428745	8.740050306043766e-54	2.985374216856105e-52	2.356229047439233e-08	0	6.988556892563067e-05	0.00010517889670700001	0.000259117870844	2.58560874706791e-07	0.5497528848021971	2.5966186109937998e-51	1.7983753315953688e-48	2.75992264247262e-51	9.29390761532222e-49	1.435574903850723e-48	4.0020925435906267e-07	4.0593826062805096e-05	0.006799667732442001	0.690006234661604	1.3752277989257112e-48	9.237204348153426e-49	4.698434959147418e-47	0.066962639426538	10.028037619134247	8.159689098602159e-55	7.044080761847052e-52	5.9553943797183315e-55	1.3814918400611611e-52	4.0288639654012685e-52	1.553748463128695e-06	0.00035403073737300003	0.08725365635370201	19.890659776086657	3.207020037166247e-17	9.116994357574628e-15	0.0041632400960330005	29.99583675990393	25.62414130784261	91.69106538795153	9.46101161118104	0.0038347504632370005	0.012739863202137	0.004109892439066	5.835439021009068	34.87521912582094	18.48744216706291	3.101927601934834	222.11433882550946
410.0.	0.000111148181834	0.0009549703445600001	58.58208205235344	0.12559811205013402	1.220465674716844	2672.1060545528253	116.23006705724339	339.94081798138615	699.3787987231428	0.000226216526394	0.42810534804957906	0.366808966551867	6.373791032095291e-05	0.018833735348871002	0.10486028402210701	0.0009163318545490001	0.0018977521060150001	0.302843841840694	89.56698762637798	68020.76006855161	0.017834763968748002	0.05272706185801201	1.411370051255638	240.00548177786408	0.0045723691848120005	2.486672832113353	0.008754798701836	9.836097585043597e-55	3.3709602801690443e-53	2.003663851585555e-08	0	6.878020228818554e-05	0.00010349405160900001	0.000255082001794	2.54522856076898e-07	0.571668435424033	4.7910703646671526e-52	3.618041405437185e-49	5.56801814419948e-52	1.875875169025632e-49	2.8932321297078438e-49	3.711320618832909e-07	3.7661919286013514e-05	0.006798803782791	0.6902379310234611	1.6501783378645979e-49	1.111530256225719e-49	5.656596314857298e-48	0.066931852007968	10.0280684025148	1.2421707898948931e-55	1.16952131682591e-52	9.912592831688336e-56	2.3005171555672713e-53	6.699171691320827e-53	1.4170846221636818e-06	0.00032304020407	0.087222183498648	19.892691348064897	2.8629896187310015e-17	8.903701616911442e-15	0.0035966705027080004	29.99640332949726	25.60613724735447	91.66912845219119	9.640020851435626	0.0034864665776120005	0.011587435417564	0.0037331388080000002	5.813487970672508	34.760084630136106	18.770265588582376	3.095851350375544	221.78183916275785
415.0.	0.00010312637974700001	0.0008712153884170001	58.585989108789335	0.125548931930091	1.220559652136315	2671.323526034169	116.13425656402389	339.82080638659437	699.698881592796	0.00020312775277500002	0.40647374490342103	0.335292901413668	5.5036900171701766e-05	0.016270328773371	0.10684216051763101	0.0008499756708610001	0.0017607028567120002	0.302706752360742	89.56840783563165	68052.65040570076	0.016858828843490003	0.049866008779801005	1.410690264289401	240.00234628515275	0.004578683622268	2.4866347583822073	0.008786557995526	1.1147558384907271e-55	3.8334219765603874e-54	1.705499723044756e-08	0	6.775934994569602e-05	0.00010193801708700001	0.00025135116572000003	2.507899804377619e-07	0.5933231273438111	8.835315747071318e-53	7.275078729995278e-50	1.1227911512719859e-52	3.784482186947536e-50	5.828390638792789e-50	3.441616870764844e-07	3.494138443298657e-05	0.006797738024899001	0.6904531715216591	1.993650705248199e-50	1.346762679198395e-50	6.857235869382806e-49	0.066900696740188	10.028099554049703	1.8887574811502882e-56	1.939499821663719e-53	1.6480884937768412e-56	3.826674515994479e-54	1.1127300571752462e-53	1.2920720310881869e-06	0.00029467990953800004	0.087189457598965	19.894549022735923	2.560882289556444e-17	8.713050019561074e-15	0.003107190233758	29.996892809766205	25.588652659128545	91.6495348384125	9.81829684721262	0.0031688732891030002	0.010535613053310001	0.003389845952672	5.791195171424016	34.64299303648458	19.05245336531325	3.089844504461093	221.45522909350146
420.0.	9.568187581073705e-05	0.000794572260113	58.58950734479415	0.12549813484288502	1.220643936997352	2670.569963831895	116.04308876646799	339.7158422273081	699.9913663968543	0.000182559367728	0.385174530457823	0.306456800510563	4.752336116304905e-05	0.014055795981681002	0.108822560565658	0.000788431151085	0.001633525676795	0.30256674246352705	89.5694010924414	68084.90171198403	0.015982023996146	0.047295745865806	1.410005900924416	239.99959650014517	0.0045845180929160005	2.486596351815514	0.008819130091571	1.272445654403336e-56	4.390852915801174e-55	1.453042069948101e-08	0	6.681658059414904e-05	0.000100500990874	0.00024790246585	2.4733934368187496e-07	0.614642910174455	1.628321841588427e-53	1.4619872966687918e-50	2.262877193294864e-53	7.630881339288127e-51	1.173518242422104e-50	3.191462902583626e-07	3.241702909729885e-05	0.006796486835129001	0.690653138285791	2.425386902276578e-51	1.6432325195465812e-51	8.371120034856394e-50	0.066869218041933	10.02813102929732	2.8683027506199275e-57	3.2124914548071264e-54	2.736917411533144e-57	6.3578095911637914e-55	1.8461158524518632e-54	1.177742228631526e-06	0.00026873191889500005	0.087155602434273	19.89624753074347	2.2947084680664363e-17	8.542322628719017e-15	0.002684313828161	29.997315686171802	25.571654903395057	91.63210954573616	9.995832091123642	0.0028793328884390004	0.009575925191508001	0.003077126821033	5.768597480059157	34.52413697615374	19.33401511956943	3.083902198962504	221.1340149407937
425.0.	8.87733587861884e-05	0.000724453277475	58.592678803449566	0.12544590616707202	1.220719575080418	2669.8430105636417	115.95616626223352	339.62458148675944	700.2586081978448	0.00016421544042900002	0.36427717127088405	0.280068884133358	4.1035310581224424e-05	0.012142661864711001	0.11080148743207101	0.000731348523956	0.001515513114559	0.302424192550727	89.57002476768187	68117.47343304867	0.015193565564261002	0.044984707661985	1.409317571100513	239.99719039881342	0.004589908887992	2.486557621568126	0.008852469543884	1.4630118382054478e-57	5.0662451594231695e-56	1.239038941590996e-08	0	6.594595277390561e-05	9.917391729814606e-05	0.00024471470180700004	2.4414973844694946e-07	0.635558613288694	2.998782395255642e-54	2.9360559969462174e-51	4.557832894867996e-54	1.5377302626868042e-51	2.361442807963136e-51	2.95944871857335e-07	3.0074748353813173e-05	0.006795065345687	0.6908389289637851	2.971468801508589e-52	2.0192435645890972e-52	1.0292054138513329e-50	0.066837456417176	10.028162787732471	4.3499760786498224e-58	5.314222500308014e-55	4.5394657225812244e-58	1.055011620414829e-55	3.0591533266264853e-55	1.073206331012191e-06	0.00024499621055	0.087120731238381	19.89780038650499	2.0594698203350732e-17	8.38918418249123e-15	0.002318981131003	29.99768101886896	25.55511350628244	91.61669050616001	10.172619985100676	0.0026154316621500003	0.008700589624670001	0.0027923382754150004	5.7457289114926215	34.4036947325516	19.614959765989656	3.078019988653501	220.81774625773824
430.0.	8.236244125411855e-05	0.000660318610359	58.5955406265749	0.12539241185923902	1.220787490634804	2669.140513373505	115.87312579266269	339.54579593894505	700.5027573364512	0.00014783649048900001	0.343845523856938	0.255917932124791	3.543284372933422e-05	0.010489910344021	0.11277894504446401	0.000678403562767	0.0014060078937320002	0.30227944021434905	89.57032848574728	68150.32854242598	0.014483932130589001	0.042905021258357004	1.408625837883896	239.9950908544893	0.004594889568738001	2.486518576071872	0.008886534359393001	1.694535220364491e-58	5.888986079853663e-57	1.057432659734234e-08	0	6.514197755696535e-05	9.794843041520553e-05	0.000241768247431	2.412015319505932e-07	0.6560066396525811	5.518273847370791e-55	5.892171142875383e-52	9.174135785846148e-55	3.0966814822927827e-52	4.748805344742979e-52	2.7442650982537203e-07	2.7901447113192715e-05	0.006793487537566	0.691011562691056	3.6665860057938492e-53	2.499194441913999e-53	1.27451239427068e-51	0.06680544878932801	10.028194792412112	6.587664739919255e-59	8.779301235535886e-56	7.519436667233842e-59	1.748421118275521e-56	5.062806869134846e-56	9.776483917444516e-07	0.00022328916998500003	0.087084947575311	19.899219987280905	1.850974828453841e-17	8.251618912072505e-15	0.002003363775192	29.997996636224773	25.539000018478585	91.60312762265863	10.34865477139471	0.002374960593805	0.007902458559818	0.0025330605613860004	5.722620852241797	34.28183129589966	19.8952955736132	3.072193814274249	220.5060122304274
