name	year	n_species	n_reactions	long_id	short_id	sbml_path	sedml_path	regrouped_path	start_time	end_time	n_timepoints	sedml_task	ref_trajectory_path	amici_path	amici_import	id	copasi_path	accepted	amici_min_error	amici_path_final	copasi_min_error	copasi_path_final
adlung	2017	44	61	('adlung', '2017', 44, 61)	adlung2017	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/adlung2017_fig2f/sbml_models/model5_adlung1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/adlung2017_fig2f/adlung2017_fig2f.sedml	regrouped/adlung2017/adlung2017_fig2f__model5_adlung1.sbml	0	65.0	101	8.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/adlung2017_fig2f/model5_adlung1/JWS_simulation.csv		Species assignment rules are currently not supported!	{adlung2017}_{adlung2017_fig2f__model5_adlung1.sbml}		False	inf		inf	
adlung	2017	44	60	('adlung', '2017', 44, 60)	adlung2017a	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/adlung2017_fig2f/sbml_models/model6_adlung2.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/adlung2017_fig2f/adlung2017_fig2f.sedml	regrouped/adlung2017a/adlung2017_fig2f__model6_adlung2.sbml	0	65.0	101	4.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/adlung2017_fig2f/model6_adlung2/JWS_simulation.csv		Species assignment rules are currently not supported!	{adlung2017a}_{adlung2017_fig2f__model6_adlung2.sbml}		False	inf		inf	
adlung	2017	44	60	('adlung', '2017', 44, 60)	adlung2017a	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/adlung2017_fig2f/sbml_models/model7_adlung2.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/adlung2017_fig2f/adlung2017_fig2f.sedml	regrouped/adlung2017a/adlung2017_fig2f__model7_adlung2.sbml	0	65.0	101	9.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/adlung2017_fig2f/model7_adlung2/JWS_simulation.csv		Species assignment rules are currently not supported!	{adlung2017a}_{adlung2017_fig2f__model7_adlung2.sbml}		False	inf		inf	
adlung	2017	44	60	('adlung', '2017', 44, 60)	adlung2017a	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/adlung2017_fig2f/sbml_models/model8_adlung2.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/adlung2017_fig2f/adlung2017_fig2f.sedml	regrouped/adlung2017a/adlung2017_fig2f__model8_adlung2.sbml	0	65.0	101	5.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/adlung2017_fig2f/model8_adlung2/JWS_simulation.csv		Species assignment rules are currently not supported!	{adlung2017a}_{adlung2017_fig2f__model8_adlung2.sbml}		False	inf		inf	
adlung	2017	44	60	('adlung', '2017', 44, 60)	adlung2017a	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/adlung2017_fig2f/sbml_models/model9_adlung2.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/adlung2017_fig2f/adlung2017_fig2f.sedml	regrouped/adlung2017a/adlung2017_fig2f__model9_adlung2.sbml	0	65.0	101	10.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/adlung2017_fig2f/model9_adlung2/JWS_simulation.csv		Species assignment rules are currently not supported!	{adlung2017a}_{adlung2017_fig2f__model9_adlung2.sbml}		False	inf		inf	
adlung	2017	44	61	('adlung', '2017', 44, 61)	adlung2017	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/adlung2017_fig2g/sbml_models/model0_adlung1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/adlung2017_fig2g/adlung2017_fig2g.sedml	regrouped/adlung2017/adlung2017_fig2g__model0_adlung1.sbml	0	65.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/adlung2017_fig2g/model0_adlung1/JWS_simulation.csv		Species assignment rules are currently not supported!	{adlung2017}_{adlung2017_fig2g__model0_adlung1.sbml}		False	inf		inf	
adlung	2017	44	60	('adlung', '2017', 44, 60)	adlung2017a	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/adlung2017_fig2g/sbml_models/model10_adlung2.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/adlung2017_fig2g/adlung2017_fig2g.sedml	regrouped/adlung2017a/adlung2017_fig2g__model10_adlung2.sbml	0	65.0	101	6.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/adlung2017_fig2g/model10_adlung2/JWS_simulation.csv		Species assignment rules are currently not supported!	{adlung2017a}_{adlung2017_fig2g__model10_adlung2.sbml}		False	inf		inf	
adlung	2017	44	60	('adlung', '2017', 44, 60)	adlung2017a	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/adlung2017_fig2g/sbml_models/model1_adlung2.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/adlung2017_fig2g/adlung2017_fig2g.sedml	regrouped/adlung2017a/adlung2017_fig2g__model1_adlung2.sbml	0	65.0	101	1.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/adlung2017_fig2g/model1_adlung2/JWS_simulation.csv		Species assignment rules are currently not supported!	{adlung2017a}_{adlung2017_fig2g__model1_adlung2.sbml}		False	inf		inf	
adlung	2017	44	61	('adlung', '2017', 44, 61)	adlung2017	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/adlung2017_fig2g/sbml_models/model2_adlung1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/adlung2017_fig2g/adlung2017_fig2g.sedml	regrouped/adlung2017/adlung2017_fig2g__model2_adlung1.sbml	0	65.0	101	2.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/adlung2017_fig2g/model2_adlung1/JWS_simulation.csv		Species assignment rules are currently not supported!	{adlung2017}_{adlung2017_fig2g__model2_adlung1.sbml}		False	inf		inf	
adlung	2017	44	61	('adlung', '2017', 44, 61)	adlung2017	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/adlung2017_fig2g/sbml_models/model3_adlung1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/adlung2017_fig2g/adlung2017_fig2g.sedml	regrouped/adlung2017/adlung2017_fig2g__model3_adlung1.sbml	0	65.0	101	7.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/adlung2017_fig2g/model3_adlung1/JWS_simulation.csv		Species assignment rules are currently not supported!	{adlung2017}_{adlung2017_fig2g__model3_adlung1.sbml}		False	inf		inf	
adlung	2017	44	61	('adlung', '2017', 44, 61)	adlung2017	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/adlung2017_fig2g/sbml_models/model4_adlung1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/adlung2017_fig2g/adlung2017_fig2g.sedml	regrouped/adlung2017/adlung2017_fig2g__model4_adlung1.sbml	0	65.0	101	3.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/adlung2017_fig2g/model4_adlung1/JWS_simulation.csv		Species assignment rules are currently not supported!	{adlung2017}_{adlung2017_fig2g__model4_adlung1.sbml}		False	inf		inf	
adlung	2017	44	61	('adlung', '2017', 44, 61)	adlung2017	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/adlung2017_fig2g/sbml_models/model5_adlung1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/adlung2017_fig2g/adlung2017_fig2g.sedml	regrouped/adlung2017/adlung2017_fig2g__model5_adlung1.sbml	0	65.0	101	8.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/adlung2017_fig2g/model5_adlung1/JWS_simulation.csv		Species assignment rules are currently not supported!	{adlung2017}_{adlung2017_fig2g__model5_adlung1.sbml}		False	inf		inf	
adlung	2017	44	60	('adlung', '2017', 44, 60)	adlung2017a	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/adlung2017_fig2g/sbml_models/model6_adlung2.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/adlung2017_fig2g/adlung2017_fig2g.sedml	regrouped/adlung2017a/adlung2017_fig2g__model6_adlung2.sbml	0	65.0	101	4.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/adlung2017_fig2g/model6_adlung2/JWS_simulation.csv		Species assignment rules are currently not supported!	{adlung2017a}_{adlung2017_fig2g__model6_adlung2.sbml}		False	inf		inf	
adlung	2017	44	60	('adlung', '2017', 44, 60)	adlung2017a	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/adlung2017_fig2g/sbml_models/model7_adlung2.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/adlung2017_fig2g/adlung2017_fig2g.sedml	regrouped/adlung2017a/adlung2017_fig2g__model7_adlung2.sbml	0	65.0	101	9.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/adlung2017_fig2g/model7_adlung2/JWS_simulation.csv		Species assignment rules are currently not supported!	{adlung2017a}_{adlung2017_fig2g__model7_adlung2.sbml}		False	inf		inf	
adlung	2017	44	60	('adlung', '2017', 44, 60)	adlung2017a	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/adlung2017_fig2g/sbml_models/model8_adlung2.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/adlung2017_fig2g/adlung2017_fig2g.sedml	regrouped/adlung2017a/adlung2017_fig2g__model8_adlung2.sbml	0	65.0	101	5.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/adlung2017_fig2g/model8_adlung2/JWS_simulation.csv		Species assignment rules are currently not supported!	{adlung2017a}_{adlung2017_fig2g__model8_adlung2.sbml}		False	inf		inf	
adlung	2017	44	60	('adlung', '2017', 44, 60)	adlung2017a	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/adlung2017_fig2g/sbml_models/model9_adlung2.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/adlung2017_fig2g/adlung2017_fig2g.sedml	regrouped/adlung2017a/adlung2017_fig2g__model9_adlung2.sbml	0	65.0	101	10.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/adlung2017_fig2g/model9_adlung2/JWS_simulation.csv		Species assignment rules are currently not supported!	{adlung2017a}_{adlung2017_fig2g__model9_adlung2.sbml}		False	inf		inf	
aguda	1999	12	27	('aguda', '1999', 12, 27)	aguda1999	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/aguda1999_fig5c/sbml_models/model0_aguda1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/aguda1999_fig5c/aguda1999_fig5c.sedml	regrouped/aguda1999/aguda1999_fig5c__model0_aguda1.sbml	0	500.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/aguda1999_fig5c/model0_aguda1/JWS_simulation.csv	amici/models/aguda1999/aguda1999_fig5c__model0_aguda1	OK	{aguda1999}_{aguda1999_fig5c__model0_aguda1.sbml}	copasi/models/aguda1999/aguda1999_fig5c__model0_aguda1.cps	True	2.8780110108071464e-08	amici/models_final/aguda1999/aguda1999_fig5c__model0_aguda1	2.3747372886315865e-07	copasi/models_final/aguda1999/aguda1999_fig5c__model0_aguda1.cps
akman	2008	5	8	('akman', '2008', 5, 8)	akman2008	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/akman2008_fig5-user/sbml_models/model0_akman2.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/akman2008_fig5-user/akman2008_fig5-user.sedml	regrouped/akman2008/akman2008_fig5_user__model0_akman2.sbml	0	72.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/akman2008_fig5-user/model0_akman2/JWS_simulation.csv		"Encountered unsupported expression ""floor(time/24)"" of type ""floor"" as part of a KineticLaw: ""-48*floor(time/24)""!"	{akman2008}_{akman2008_fig5_user__model0_akman2.sbml}		False	inf		inf	
akman	2008	16	24	('akman', '2008', 16, 24)	akman2008a	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/akman2008_fig6-user/sbml_models/model0_akman1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/akman2008_fig6-user/akman2008_fig6-user.sedml	regrouped/akman2008a/akman2008_fig6_user__model0_akman1.sbml	0	70.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/akman2008_fig6-user/model0_akman1/JWS_simulation.csv		"Encountered unsupported expression ""floor(time/24)"" of type ""floor"" as part of a KineticLaw: ""-576*floor(time/24)""!"	{akman2008a}_{akman2008_fig6_user__model0_akman1.sbml}		False	inf		inf	
alexander	2010	5	12	('alexander', '2010', 5, 12)	alexander2010	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/alexander2010_fig2-user/sbml_models/model0_alexander1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/alexander2010_fig2-user/alexander2010_fig2-user.sedml	regrouped/alexander2010/alexander2010_fig2_user__model0_alexander1.sbml	0	160.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/alexander2010_fig2-user/model0_alexander1/JWS_simulation.csv	amici/models/alexander2010/alexander2010_fig2_user__model0_alexander1	OK	{alexander2010}_{alexander2010_fig2_user__model0_alexander1.sbml}	copasi/models/alexander2010/alexander2010_fig2_user__model0_alexander1.cps	True	9.930212512103972e-10	amici/models_final/alexander2010/alexander2010_fig2_user__model0_alexander1	1.0968137217858282e-09	copasi/models_final/alexander2010/alexander2010_fig2_user__model0_alexander1.cps
alexander	2010	5	12	('alexander', '2010', 5, 12)	alexander2010	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/alexander2010_fig2-user/sbml_models/model1_alexander1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/alexander2010_fig2-user/alexander2010_fig2-user.sedml	regrouped/alexander2010/alexander2010_fig2_user__model1_alexander1.sbml	0	160.0	101	1.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/alexander2010_fig2-user/model1_alexander1/JWS_simulation.csv	amici/models/alexander2010/alexander2010_fig2_user__model1_alexander1	OK	{alexander2010}_{alexander2010_fig2_user__model1_alexander1.sbml}	copasi/models/alexander2010/alexander2010_fig2_user__model1_alexander1.cps	True	8.08315067379401e-10	amici/models_final/alexander2010/alexander2010_fig2_user__model1_alexander1	9.089388901256228e-10	copasi/models_final/alexander2010/alexander2010_fig2_user__model1_alexander1.cps
alexander	2010	5	12	('alexander', '2010', 5, 12)	alexander2010	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/alexander2010_fig2-user-2/sbml_models/model0_alexander2.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/alexander2010_fig2-user-2/alexander2010_fig2-user-2.sedml	regrouped/alexander2010/alexander2010_fig2_user_2__model0_alexander2.sbml	0	160.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/alexander2010_fig2-user-2/model0_alexander2/JWS_simulation.csv	amici/models/alexander2010/alexander2010_fig2_user_2__model0_alexander2	OK	{alexander2010}_{alexander2010_fig2_user_2__model0_alexander2.sbml}	copasi/models/alexander2010/alexander2010_fig2_user_2__model0_alexander2.cps	False	0.8		0.8	
alexander	2010	5	12	('alexander', '2010', 5, 12)	alexander2010	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/alexander2010_fig2-user-2/sbml_models/model1_alexander2.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/alexander2010_fig2-user-2/alexander2010_fig2-user-2.sedml	regrouped/alexander2010/alexander2010_fig2_user_2__model1_alexander2.sbml	0	160.0	101	1.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/alexander2010_fig2-user-2/model1_alexander2/JWS_simulation.csv	amici/models/alexander2010/alexander2010_fig2_user_2__model1_alexander2	OK	{alexander2010}_{alexander2010_fig2_user_2__model1_alexander2.sbml}	copasi/models/alexander2010/alexander2010_fig2_user_2__model1_alexander2.cps	True	1.4226942909878762e-09	amici/models_final/alexander2010/alexander2010_fig2_user_2__model1_alexander2	2.07680773008563e-09	copasi/models_final/alexander2010/alexander2010_fig2_user_2__model1_alexander2.cps
alsheihk	2011	5	10	('alsheihk', '2011', 5, 10)	alsheihk2011	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/alsheihk2011_fig3-user/sbml_models/model0_alsheihk1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/alsheihk2011_fig3-user/alsheihk2011_fig3-user.sedml	regrouped/alsheihk2011/alsheihk2011_fig3_user__model0_alsheihk1.sbml	0	100.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/alsheihk2011_fig3-user/model0_alsheihk1/JWS_simulation.csv	amici/models/alsheihk2011/alsheihk2011_fig3_user__model0_alsheihk1	OK	{alsheihk2011}_{alsheihk2011_fig3_user__model0_alsheihk1.sbml}	copasi/models/alsheihk2011/alsheihk2011_fig3_user__model0_alsheihk1.cps	True	1.028811825001168e-09	amici/models_final/alsheihk2011/alsheihk2011_fig3_user__model0_alsheihk1	1.1728528174758473e-09	copasi/models_final/alsheihk2011/alsheihk2011_fig3_user__model0_alsheihk1.cps
alsheihk	2011	5	10	('alsheihk', '2011', 5, 10)	alsheihk2011	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/alsheihk2011_fig3-user/sbml_models/model1_alsheihk1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/alsheihk2011_fig3-user/alsheihk2011_fig3-user.sedml	regrouped/alsheihk2011/alsheihk2011_fig3_user__model1_alsheihk1.sbml	0	100.0	101	1.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/alsheihk2011_fig3-user/model1_alsheihk1/JWS_simulation.csv	amici/models/alsheihk2011/alsheihk2011_fig3_user__model1_alsheihk1	OK	{alsheihk2011}_{alsheihk2011_fig3_user__model1_alsheihk1.sbml}	copasi/models/alsheihk2011/alsheihk2011_fig3_user__model1_alsheihk1.cps	False	0.997953449302546		0.9979534492995552	
alsheihk	2011	5	10	('alsheihk', '2011', 5, 10)	alsheihk2011	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/alsheihk2011_fig3-user/sbml_models/model2_alsheihk1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/alsheihk2011_fig3-user/alsheihk2011_fig3-user.sedml	regrouped/alsheihk2011/alsheihk2011_fig3_user__model2_alsheihk1.sbml	0	100.0	101	2.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/alsheihk2011_fig3-user/model2_alsheihk1/JWS_simulation.csv	amici/models/alsheihk2011/alsheihk2011_fig3_user__model2_alsheihk1	OK	{alsheihk2011}_{alsheihk2011_fig3_user__model2_alsheihk1.sbml}	copasi/models/alsheihk2011/alsheihk2011_fig3_user__model2_alsheihk1.cps	True	9.458892485669393e-10	amici/models_final/alsheihk2011/alsheihk2011_fig3_user__model2_alsheihk1	1.1308509855775446e-09	copasi/models_final/alsheihk2011/alsheihk2011_fig3_user__model2_alsheihk1.cps
alsheihk	2011	5	10	('alsheihk', '2011', 5, 10)	alsheihk2011	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/alsheihk2011_fig4-user/sbml_models/model0_alsheihk1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/alsheihk2011_fig4-user/alsheihk2011_fig4-user.sedml	regrouped/alsheihk2011/alsheihk2011_fig4_user__model0_alsheihk1.sbml	0	100.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/alsheihk2011_fig4-user/model0_alsheihk1/JWS_simulation.csv	amici/models/alsheihk2011/alsheihk2011_fig4_user__model0_alsheihk1	OK	{alsheihk2011}_{alsheihk2011_fig4_user__model0_alsheihk1.sbml}	copasi/models/alsheihk2011/alsheihk2011_fig4_user__model0_alsheihk1.cps	True	1.028811825001168e-09	amici/models_final/alsheihk2011/alsheihk2011_fig4_user__model0_alsheihk1	1.1728528174758473e-09	copasi/models_final/alsheihk2011/alsheihk2011_fig4_user__model0_alsheihk1.cps
alsheihk	2011	5	10	('alsheihk', '2011', 5, 10)	alsheihk2011	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/alsheihk2011_fig4-user/sbml_models/model1_alsheihk1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/alsheihk2011_fig4-user/alsheihk2011_fig4-user.sedml	regrouped/alsheihk2011/alsheihk2011_fig4_user__model1_alsheihk1.sbml	0	100.0	101	1.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/alsheihk2011_fig4-user/model1_alsheihk1/JWS_simulation.csv	amici/models/alsheihk2011/alsheihk2011_fig4_user__model1_alsheihk1	OK	{alsheihk2011}_{alsheihk2011_fig4_user__model1_alsheihk1.sbml}	copasi/models/alsheihk2011/alsheihk2011_fig4_user__model1_alsheihk1.cps	False	0.997953449302546		0.9979534492995552	
alsheihk	2011	5	10	('alsheihk', '2011', 5, 10)	alsheihk2011	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/alsheihk2011_fig4-user/sbml_models/model2_alsheihk1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/alsheihk2011_fig4-user/alsheihk2011_fig4-user.sedml	regrouped/alsheihk2011/alsheihk2011_fig4_user__model2_alsheihk1.sbml	0	100.0	101	2.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/alsheihk2011_fig4-user/model2_alsheihk1/JWS_simulation.csv	amici/models/alsheihk2011/alsheihk2011_fig4_user__model2_alsheihk1	OK	{alsheihk2011}_{alsheihk2011_fig4_user__model2_alsheihk1.sbml}	copasi/models/alsheihk2011/alsheihk2011_fig4_user__model2_alsheihk1.cps	True	9.458892485669393e-10	amici/models_final/alsheihk2011/alsheihk2011_fig4_user__model2_alsheihk1	1.1308509855775446e-09	copasi/models_final/alsheihk2011/alsheihk2011_fig4_user__model2_alsheihk1.cps
alsheihk	2011	5	10	('alsheihk', '2011', 5, 10)	alsheihk2011	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/alsheihk2011_fig5-user/sbml_models/model0_alsheihk1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/alsheihk2011_fig5-user/alsheihk2011_fig5-user.sedml	regrouped/alsheihk2011/alsheihk2011_fig5_user__model0_alsheihk1.sbml	0	100.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/alsheihk2011_fig5-user/model0_alsheihk1/JWS_simulation.csv	amici/models/alsheihk2011/alsheihk2011_fig5_user__model0_alsheihk1	OK	{alsheihk2011}_{alsheihk2011_fig5_user__model0_alsheihk1.sbml}	copasi/models/alsheihk2011/alsheihk2011_fig5_user__model0_alsheihk1.cps	True	1.028811825001168e-09	amici/models_final/alsheihk2011/alsheihk2011_fig5_user__model0_alsheihk1	1.1728528174758473e-09	copasi/models_final/alsheihk2011/alsheihk2011_fig5_user__model0_alsheihk1.cps
alsheihk	2011	5	10	('alsheihk', '2011', 5, 10)	alsheihk2011	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/alsheihk2011_fig5-user/sbml_models/model1_alsheihk1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/alsheihk2011_fig5-user/alsheihk2011_fig5-user.sedml	regrouped/alsheihk2011/alsheihk2011_fig5_user__model1_alsheihk1.sbml	0	100.0	101	1.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/alsheihk2011_fig5-user/model1_alsheihk1/JWS_simulation.csv	amici/models/alsheihk2011/alsheihk2011_fig5_user__model1_alsheihk1	OK	{alsheihk2011}_{alsheihk2011_fig5_user__model1_alsheihk1.sbml}	copasi/models/alsheihk2011/alsheihk2011_fig5_user__model1_alsheihk1.cps	False	3.0815088643901345		3.0815088750415187	
