copasi_path	atol:1e-3_rtol:1e-3_linSol:1_nonlinSol:2_solAlg:3	atol:1e-6_rtol:1e-3_linSol:1_nonlinSol:2_solAlg:3	atol:1e-6_rtol:1e-6_linSol:1_nonlinSol:2_solAlg:3	atol:1e-8_rtol:1e-6_linSol:1_nonlinSol:2_solAlg:3	atol:1e-6_rtol:1e-8_linSol:1_nonlinSol:2_solAlg:3	atol:1e-12_rtol:1e-10_linSol:1_nonlinSol:2_solAlg:3	atol:1e-10_rtol:1e-12_linSol:1_nonlinSol:2_solAlg:3	atol:1e-16_rtol:1e-8_linSol:1_nonlinSol:2_solAlg:3	atol:1e-14_rtol:1e-14_linSol:1_nonlinSol:2_solAlg:3	atol:1e-8_rtol:1e-16_linSol:1_nonlinSol:2_solAlg:3
copasi/models/eungdamrong2007/Eungdamrong2007.cps	0.022395436356110274	0.008587431106029898	6.278894833470486e-06	6.895894014906831e-06	4.363733429898486e-06	4.364683527248961e-06	4.364692575795156e-06	4.364764964164716e-06	4.364692575795156e-06	4.364683527248961e-06
copasi/models/froehlich2018/Froehlich2018.cps	3.797353228694198e-06	3.797353228694198e-06	3.797353228694198e-06	3.797353228694198e-06	3.797353228694198e-06	3.797353228694198e-06	3.797353228694198e-06	3.797353228694198e-06	3.797353228694198e-06	3.797353228694198e-06
copasi/models/holzhutter2004/Holzhutter2004.cps	0.00019551456472699524	7.09766567248616e-05	1.9763665254794226e-06	1.973901833965225e-06	1.9737275217854228e-06	1.973918048953333e-06	1.973918048953333e-06	1.9738977801056833e-06	1.973918048953333e-06	1.973913995183803e-06
copasi/models/hui2014/Hui2014.cps	0.0008175246058024625	0.0011801548259055177	4.274316450038752e-06	4.589404544414203e-06	4.310236372566666e-06	4.339392185274245e-06	4.339778099303177e-06	4.339093101966947e-06	4.3397973950800305e-06	4.339459720219025e-06
copasi/models/lai2014/Lai2014.cps	8.438720578540343e-08	2.1340387498665245e-08	5.817429580050554e-10	5.369538583110161e-10	5.482245121943037e-10	4.989399794999283e-10	4.988999849395361e-10	4.988899863265395e-10	4.989419792279479e-10	4.986711193869965e-10
copasi/models/leber2015/Leber2015.cps	0.006520516049487717	0.005399797716858183	0.000207558027333117	0.00021333710828940524	0.00019064084085294712	0.00019117340910158425	0.0001911704113423844	0.00019104629199713884	0.00019117034405260889	inf
copasi/models/levchenko2000/Levchenko2000a.cps	0.0002263666329902647	3.390184649582882e-05	9.843832236415102e-07	5.006865218122838e-07	8.009402139189431e-07	4.396961215755601e-07	4.3970145776212927e-07	4.4177901578171093e-07	4.3969434283436135e-07	4.4132391097417554e-07
copasi/models/ouzounoglou2014/Ouzounoglou2014.cps	0.0018323441831600996	0.002117982730363605	5.510133298260044e-06	4.789596370797112e-06	4.379864288419068e-06	4.3457720300714484e-06	4.345744632184167e-06	4.3453062639941915e-06	4.345726366870605e-06	4.346055143013087e-06
copasi/models/pathak2013/Pathak2013.cps	0.0006366828053519727	0.00046535039701392614	3.188055602459286e-06	2.9208894456559326e-06	2.4976380796034913e-06	2.4357889142404056e-06	2.43579875690622e-06	2.438800769761049e-06	2.43579875690622e-06	2.4356166675886545e-06
copasi/models/pathak2013a/Pathak2013a.cps	0.0004037276087998232	0.0003210565514656165	2.8506293383182288e-06	2.608787598409356e-06	2.470581634853811e-06	2.4283668044187386e-06	2.4283668044187386e-06	2.4290903721100304e-06	2.4283618821895464e-06	2.428701516003826e-06
copasi/models/pritchard2002/Pritchard2002.cps	0.0020677134479669557	0.0004048717733969216	5.494966835961735e-06	2.161641493225546e-06	3.1877379466440358e-06	2.1662638570587083e-06	2.166303622534081e-06	2.163206334135491e-06	2.166237346741793e-06	2.166215254811031e-06
copasi/models/proctor2010/Proctor2010a.cps	0.006532728034976729	0.004943221151148784	1.2459810438315462e-05	9.873435006360477e-06	4.894918929428114e-06	4.894357104192505e-06	4.894357104192505e-06	4.894435956769079e-06	4.894357104192505e-06	4.894357104192505e-06
copasi/models/proctor2013/Proctor2013a.cps	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
copasi/models/sasagawa2005/Sasagawa2005.cps	0.0006878498039813842	1.9201471718264223e-05	8.214078009328559e-07	4.436390949493907e-07	6.69856325579172e-07	4.2620465306897515e-07	4.2621189011470036e-07	4.260436285881655e-07	4.2622184107140405e-07	4.2355679550554403e-07
copasi/models/sengupta2015/Sengupta2015.cps	0.007235873652987525	0.002358081997789642	1.3493666765844722e-05	1.1799990093332434e-05	4.380945029189415e-06	4.380926866028249e-06	4.380926866028249e-06	4.380926866028249e-06	4.380926866028249e-06	4.380926866028249e-06
copasi/models/singh2006/Singh2006.cps	0.005642695533021871	0.01669340027167193	1.0869555059683036e-05	7.287895813629871e-06	4.883060141941424e-06	4.887588451311003e-06	4.887538689742936e-06	4.885498462397307e-06	inf	4.887558594415421e-06
copasi/models/sivakumar2011/Sivakumar2011c.cps	0.0005383077870565924	1.4174586881551801e-05	2.214814215785554e-06	2.1335547804885314e-06	2.2011913797267995e-06	2.129640368856427e-06	2.129665953153974e-06	2.1296318407256847e-06	2.129640368856427e-06	2.1304206927246893e-06
copasi/models/ueda2001/Ueda2001.cps	0.06591644034007278	0.006612865977382747	8.070674893982023e-05	5.386739815626178e-05	7.362568178948771e-06	2.3495089326578082e-06	2.3509847281091932e-06	2.3488959823833655e-06	2.3502161828697783e-06	2.3710234854062486e-06
copasi/models/ung2008/Ung2008.cps	0.002794907253168566	0.002168751861654481	1.0847517269809947e-05	4.455455079113122e-06	3.3799047403749195e-06	3.1468686884934782e-06	3.147598692470712e-06	3.1464793531234824e-06	3.1476554706487624e-06	3.1473148020415246e-06
copasi/models/yang2007/Yang2007.cps	0.0001530485959063022	0.00014290667997794113	3.6977526075665428e-06	3.5220779415639156e-06	3.581512806040079e-06	3.5747512029671425e-06	3.5746466034998077e-06	3.57567765454271e-06	inf	3.5746466034998077e-06
copasi/models/aguda1999/aguda1999_fig5c__model0_aguda1.cps	0.06943904226026204	0.009017565642628794	0.0002186065009101635	0.00010686084578882596	9.882257161858993e-05	3.7010701009984743e-07	3.372006871565766e-07	3.030457031709795e-07	4.056097552154848e-07	2.3747372886315862e-07
copasi/models/alexander2010/alexander2010_fig2_user__model0_alexander1.cps	0.0031051239200916123	0.0024572804426815477	5.701632934500919e-06	6.579719258232365e-06	2.0328769654308144e-07	2.0821964155695676e-09	1.0968137217858284e-09	6.527093512319328e-08	1.0968137217858284e-09	inf
copasi/models/alexander2010/alexander2010_fig2_user__model1_alexander1.cps	0.001370911122482357	0.0005453383493517036	2.0592414642429318e-06	1.9172572741365392e-06	8.931609973920419e-08	1.0633636034188974e-09	9.089388901256228e-10	4.6879040604965217e-08	9.089388901256228e-10	inf
copasi/models/alexander2010/alexander2010_fig2_user_2__model0_alexander2.cps	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	inf
copasi/models/alexander2010/alexander2010_fig2_user_2__model1_alexander2.cps	0.0011868284729251361	0.0016680286831327075	2.349753886766721e-06	2.4223721814201627e-06	6.667881371991337e-08	2.186218013443652e-09	2.084101794263331e-09	5.983161335275244e-08	2.07680773008563e-09	inf
copasi/models/alsheihk2011/alsheihk2011_fig3_user__model0_alsheihk1.cps	0.0014211565084636796	0.001258644430577176	9.148218102035355e-06	8.793213201625591e-06	7.920880066366136e-08	1.2486044577460185e-09	1.1728528174758473e-09	8.281068967695687e-08	1.1752200293219225e-09	1.1752200293219225e-09
copasi/models/alsheihk2011/alsheihk2011_fig3_user__model1_alsheihk1.cps	0.9979535184377886	0.9979534492995553	0.9979534493086418	0.9979534493034637	0.9979534493698126	0.997953449302719	0.9979534493026954	0.9979534493027197	0.9979534493027197	0.9979534493023718
copasi/models/alsheihk2011/alsheihk2011_fig3_user__model2_alsheihk1.cps	0.0007781277144892171	0.0007672216903613359	1.0004321683597467e-05	1.0007810868972048e-05	6.389246667973688e-08	1.2236757877288693e-09	1.1329655230487886e-09	7.23615542013812e-08	1.1329655230487886e-09	1.1308509855775444e-09
copasi/models/alsheihk2011/alsheihk2011_fig4_user__model0_alsheihk1.cps	0.0014211565162691585	0.001258644430577176	9.148218102035355e-06	8.793213201625591e-06	7.920880066366136e-08	1.2486044577460185e-09	1.1728528174758473e-09	8.281068967695687e-08	1.1752200293219225e-09	1.1752200293219225e-09
copasi/models/alsheihk2011/alsheihk2011_fig4_user__model1_alsheihk1.cps	0.997953518437771	0.9979534492995553	0.9979534494792692	0.997953449303704	0.9979534493261589	0.99795344930272	0.9979534493026992	0.9979534493027197	0.9979534493027197	0.9979534493031813
copasi/models/alsheihk2011/alsheihk2011_fig4_user__model2_alsheihk1.cps	0.0007781277144892171	0.0007672216903613359	1.0004325038547904e-05	1.0007810868972048e-05	6.389246667973688e-08	1.2236757877288693e-09	1.1329655230487886e-09	7.23615542013812e-08	1.1329655230487886e-09	1.1308509855775444e-09
copasi/models/alsheihk2011/alsheihk2011_fig5_user__model0_alsheihk1.cps	0.0014211565100247753	0.001258644365914891	9.148218102035355e-06	8.793213201625591e-06	7.920880066366136e-08	1.2486044577460185e-09	1.1728528174758473e-09	8.281068967695687e-08	1.1752200293219225e-09	1.1752200293219225e-09
copasi/models/alsheihk2011/alsheihk2011_fig5_user__model1_alsheihk1.cps	3.082628041018868	3.0827288492986744	3.0815092013993883	3.081508877669229	3.081508884100741	3.0815088751709925	3.0815088750415187	3.0815088871712857	3.0815088750415187	3.0815088750415187
