time	APC_PS_VIIIa_l	APC_PS_Va_l	APC_PS_l	APC_f	APC_l	AT_XIa_l	AT_f	II_f	II_l	IIa_AT_f	IIa_TM_PC_l	IIa_TM_l	IIa_f	IX_f	IX_l	IXa_AT_f	IXa_VIIIa_X_l	IXa_VIIIa_l	IXa_f	IXa_l	LIPID	PC_f	PC_l	PS_f	PS_l	TFPI_Xa_TF_VIIa_l	TFPI_Xa_l	TFPI_f	TF_VII_Xa_l	TF_VII_l	TF_VIIa_IX_l	TF_VIIa_IXa_l	TF_VIIa_X_l	TF_VIIa_Xa_l	TF_VIIa_l	TF_l	TM_l	VIII_IIa_l	VIII_Xa_l	VIII_f	VIII_l	VIII_mIIa_l	VIIIa_f	VIIIa_l	VIIIai_f	VIIIai_l	VII_Xa_l	VII_f	VII_l	VIIa_f	VIIa_l	V_IIa_l	V_Xa_l	V_f	V_l	V_mIIa_l	Va_f	Va_l	Vai_f	Vai_l	XI_IIa_l	XI_f	XIa_IX_l	XIa_l	X_f	X_l	Xa_AT_f	Xa_Va_II_l	Xa_Va_l	Xa_Va_mIIa_l	Xa_f	Xa_l	alpha2M_IIa_l	alpha2M_Xa_l	alpha2M_l	mIIa_AT_l	mIIa_f	mIIa_l
425.0.	0.000113060311874	0.000642423221048	58.55646496599927	0.16408448244874102	1.221994070226941	25.63935526152487	2868.083128778505	171.01381695230768	383.32282067776146	465.06799674249305	0.000353443690951	0.9020453311828891	4.603851290212399	0.00870294111603	1.972241601970361	0.158432805450569	0.0008340129522090001	0.0018886532817120002	0.385663131480075	87.41877094294134	52131.79852473391	0.01725997631853	0.039087577782584	1.8384654391300992	239.60431411133766	0.0046026908798100005	2.486953559514835	0.008443749605362	2.4010759696130728e-48	1.047004691659186e-46	1.988379757591961e-06	0	6.0232165414285075e-05	9.05796256513738e-05	0.000244264753018	2.441963479067473e-07	0.09760122512616701	3.2734492591797987e-56	1.564245164076723e-54	3.963894009298962e-57	1.019830769347003e-54	1.463733932182384e-54	4.926737061991146e-07	3.8310697019826945e-05	0.008845845989476001	0.688279624094	7.033527904806357e-43	7.867882774899311e-43	3.067681254552458e-41	0.08715597100705201	10.007844273189319	2.1998716025854322e-52	1.334828145582244e-50	1.8266893186912752e-53	3.236045155936062e-51	8.781393777253515e-51	1.242526664414908e-06	0.00021702596336800001	0.113706911718536	19.875252228601653	8.225838708039016e-49	2.028974620717586e-47	0.053463922427397004	4.307180816047692	30.55506542009062	83.83288516588676	13.144812992186429	0.002095503028011	0.0061760725465190005	0.0019085923942020002	5.9689253762674745	27.360293707977867	137.29203912250085	6.635296094484463	2456.0726647830215	27.906273419838993	3.75363357182675	206.1331653527603
430.0.	0.000104472504547	0.000575783378967	58.56254165285452	0.16393342650460502	1.222135692706969	25.779121488725604	2866.9477118179225	170.85121748055954	383.3571055550933	465.49790382965546	0.00031315868063600005	0.8933375529277391	4.182909654269257	0.008497637808177	1.9277252637778681	0.16114154368535402	0.0007709380326690001	0.0017458484071380001	0.38546312118196	87.46406197265429	52185.8792874237	0.015425684598275001	0.034970128771415004	1.8365287030235882	239.60024938823832	0.004607550043413	2.48687671453552	0.008515735421075001	4.267165066116434e-49	1.875269461191155e-47	1.919792504827029e-06	0	5.9503794426457583e-05	8.946886357786135e-05	0.000241316267596	2.41238480722338e-07	0.106349288391631	5.494732824757687e-57	2.8678800515051427e-55	7.3154976703403e-58	1.8840974716707092e-55	2.6994633823270263e-55	4.5473353822726663e-07	3.539716397742389e-05	0.008839551340672	0.6885033378174551	1.333277778257615e-43	1.501369752271014e-43	5.860552168446132e-42	0.087066414424325	10.007933826814183	3.007226100481554e-53	1.99526844615764e-51	2.74522056648259e-54	4.868209428457288e-52	1.31887447523793e-51	1.112281103899244e-06	0.00019447728837200003	0.11359664980534201	19.876579563280014	5.7458998352852e-49	1.560563338205523e-47	0.050591754659486	4.1702867566148765	30.522831409033707	83.83144853330101	13.340785927241535	0.0018639991168500002	0.005493261918010001	0.00169515293134	5.916756074005898	27.149258261068848	137.42681363965272	6.737463206113493	2455.83572315424	28.273335392770466	3.7431469853579973	205.7703575989821
435.0.	9.65406079060615e-05	0.0005156341143220001	58.5679439417126	0.163783685415605	1.222260752267687	25.914392362022976	2865.8592619941383	170.6955997936016	383.3986333813506	465.88829650978107	0.000277515874515	0.883916301375526	3.7993961806457452	0.008303240849144	1.8855511473442452	0.163847815815231	0.0007126600116890001	0.001613875556033	0.38525987018483604	87.50680205751007	52238.93259542822	0.013801569458319	0.031320360548984	1.8346368566778921	239.5968070268873	0.0046120303814500005	2.486799217173647	0.008588752444911	7.682421288252098e-50	3.4027698309339904e-48	1.856398747846173e-06	0	5.8832785937370084e-05	8.844555582203331e-05	0.00023859636819400002	2.3850984823105234e-07	0.11580618274996601	9.211997051782794e-58	5.252755574911534e-56	1.348854290811554e-58	3.477508416225499e-56	4.9737745623222555e-56	4.197442687236897e-07	3.270679891669418e-05	0.008833232003528	0.6887105652776571	2.559155486573414e-44	2.9012412620978557e-44	1.133767722440817e-42	0.0869787388434	10.00802149966648	4.0917256282565354e-54	2.969207378558784e-52	4.1076073412352525e-55	7.2914510297354845e-53	1.972132055267572e-52	9.949047115471304e-07	0.00017413060737800001	0.11348811602672601	19.877778483644047	4.107311888399357e-49	1.228609504387432e-47	0.047907476329471003	4.037700161647524	30.491760131446867	83.8313663070423	13.534966323993295	0.0016566606705010001	0.004881693005441	0.0015042870268640002	5.864780181699729	26.93808765405846	137.54923651019251	6.838725575148324	2455.6120379146655	28.639234994250476	3.732790148791468	205.40945771643675
440.0.	8.921416714015136e-05	0.000461384418367	58.572749246782735	0.163635233696238	1.222371156695601	26.04531315816107	2864.8140548994397	170.54628640750227	383.44659159948606	466.2427240182581	0.000245981164409	0.8737481581868211	3.450298124674837	0.008119032624897	1.845569381141424	0.16655164306873702	0.0006588110166960001	0.001491909885196	0.385053476723938	87.54715742908199	52291.044110862735	0.012363225515006002	0.028084557560434	1.8327860882586091	239.5939140663731	0.004616161222627001	2.486721054384217	0.008662784393164001	1.401166019866723e-50	6.255474287006579e-49	1.797716983903604e-06	0	5.8214694637387895e-05	8.75029254869087e-05	0.00023608744747400002	2.359927902675423e-07	0.126005860648776	1.542341168710065e-58	9.609607044458227e-57	2.484305463682461e-59	6.41125143400778e-57	9.153941041238905e-57	3.874726139249002e-07	3.0222318256507112e-05	0.008826889354435001	0.68890256578566	4.974013779377615e-45	5.67739127741663e-45	2.2211093619276134e-43	0.08689279222323401	10.008107443769589	5.541652323352105e-55	4.3988584750572035e-53	6.1191823633240775e-56	1.087283982211476e-53	2.935997120958678e-53	8.891997653541992e-07	0.00015578439216000001	0.11338118423237101	19.878861497237864	2.998837902356123e-49	9.881481022449525e-48	0.045396518739579006	3.9092903230993192	30.461759806874085	83.83253889152004	13.727365295110555	0.001471115289511	0.004334396355433001	0.001333748874532	5.813020493368356	26.726947096836113	137.6604126264728	6.939087411528013	2455.4004999620056	29.003990985960794	3.7225537415474683	205.05034349258014
445.0.	8.244664119330196e-05	0.00041249364363300003	58.5770260982967	0.16348804383793702	1.222468594744012	26.172024388459384	2863.8086619478495	170.40266725514732	383.5002470094071	466.5644455239997	0.00021808178413200001	0.8628035669842301	3.132818053107997	0.007944352064061001	1.807641474601403	0.169253043969703	0.0006090517380220001	0.0013791896366350002	0.384844044634071	87.58528149470699	52342.29115287925	0.011089083791514001	0.025215157260808002	1.8309729746071222	239.59150598681134	0.004619969633539001	2.486642214198282	0.008737816168187001	2.588912026503929e-51	1.1650605899527238e-49	1.743316974026936e-06	0	5.7645418645997536e-05	8.663471917515012e-05	0.00023377324067100003	2.336709936499354e-07	0.136978351231645	2.578565508980196e-59	1.755676372595738e-57	4.5697270786866114e-60	1.1804688136419329e-57	1.68255923735428e-57	3.577042454896669e-07	2.7927800390053343e-05	0.008820524965989	0.6890805015135221	9.789328957799285e-46	1.125075192575439e-45	4.406317080912501e-44	0.08680843760656501	10.008191796064459	7.471052631458691e-56	6.487784987067954e-54	9.075813343847478e-57	1.614180263014328e-54	4.351685408945194e-54	7.940744928488362e-07	0.00013925448049	0.113275741204041	19.879839967726777	2.2324464831447097e-49	8.104263007098718e-48	0.04304560533159801	3.784930006208981	30.432746643226757	83.83487337179727	13.917994345211094	0.0013052092114340002	0.003845037684622	0.001181501974511	5.761497838289226	26.515987294895265	137.76135724544568	7.038553242002468	2455.2000895125593	29.367620750508454	3.7124294007915752	204.69290640163553
450.0.	7.619509688538537e-05	0.00036846742192300005	58.580835160973095	0.16334208714536802	1.222554561233561	26.294661963909554	2862.839928855105	170.26419330664015	383.5589385836093	466.85645138735913	0.00019339931944100002	0.851058189535553	2.8443597673605483	0.007778589484291	1.771639327794199	0.17195203464667402	0.000563069171836	0.001275011294974	0.384631682563407	87.62131596801932	52392.74346330572	0.009960081252855	0.022670047556806003	1.8291944424505742	239.58952573405745	0.004623480591494001	2.486562685629285	0.008813833779229	4.8459708315179385e-52	2.1983386422769323e-50	1.692813724633537e-06	0	5.712117314506007e-05	8.58351668075655e-05	0.00023163872543600003	2.315293916466115e-07	0.148748411145013	4.304475075439992e-60	3.202863166693632e-58	8.39369492917475e-61	2.170382403960817e-58	3.08820151446821e-58	3.302421777620429e-07	2.5808575348952394e-05	0.008814140569350001	0.6892454450494251	1.950886231296543e-46	2.2577542328577e-46	8.851903704590358e-45	0.08672555167226201	10.008274679857161	1.0027131466723221e-56	9.525946767146296e-55	1.340172044022794e-57	2.385814827061702e-55	6.421511783197638e-55	7.085338624781788e-07	0.000124372630873	0.11317168536609201	19.88072421276973	1.6917633550924628e-49	6.766324559039378e-48	0.040842624210984	3.664495411879413	30.40464413753283	83.8382830747819	14.106865335352714	0.0011569882586250002	0.0034078641739560002	0.0010457008449390002	5.7102312178828925	26.305345606903625	137.85300246054547	7.137127882536256	2455.0098696569257	29.730140423623514	3.702409625218792	204.33705016768215
455.0.	7.041992694656691e-05	0.000328853912992	58.58423013644999	0.163197334402607	1.222630379298096	26.41335735366636	2861.9049556140585	170.1303707664348	383.6220708894028	467.121482939489	0.000171563494093	0.83849434645354	2.582514742849159	0.007621181967083001	1.737444337101756	0.17464862911679102	0.000520574545626	0.001178725116431	0.38441650318672005	87.65539188871263	52442.46390804463	0.008959368848239	0.020411943666977003	1.827447733357646	239.58792285635232	0.004626717144390001	2.486482458584703	0.008890824270914	9.189167431212177e-53	4.202359554567848e-51	1.645862231084065e-06	0	5.663846600824908e-05	8.509894448197161e-05	0.00022967002881700002	2.295540706123355e-07	0.161334090052374	7.174265816985099e-61	5.83347290216137e-59	1.539331761845678e-61	3.984071819546044e-59	5.6591693121448435e-59	3.0490530267996073e-07	2.3851123808141862e-05	0.008807738020556	0.6893983863613271	3.9367504547324267e-47	4.588027399440851e-47	1.800715689951875e-45	0.08664402341931801	10.008356206134787	1.3398160738647491e-57	1.3924282947547918e-55	1.970219757648833e-58	3.510702659775542e-56	9.433905596453192e-56	6.31671223250627e-07	0.00011098520161500001	0.11306892561546202	19.881523593943864	1.3031199510885081e-49	5.74193869456184e-48	0.038776514390141	3.547866131943442	30.37738243754867	83.8426871593868	14.293990449777388	0.001024680405113	0.0030176549950210003	0.000924674254705	5.659237932825956	26.095147110532174	137.93620323698462	7.234816412589293	2454.8289803504335	30.091565013888303	3.692487687869137	203.98268945847227
460.0.	6.508459013770136e-05	0.000293240354724	58.587258562569716	0.16305375639588401	1.222697220090722	26.528237737254514	2861.001077891915	170.00075579551378	383.68910806911134	467.36205085540223	0.00015224664742600002	0.8251024795852541	2.345049165458395	0.007471609201237001	1.704946586723307	0.17734283954561	0.00048130141107400004	0.001089731001259	0.384198622433681	87.68763054336713	52491.50911906217	0.008072053632785	0.018407835718538	1.8257303720830491	239.5866527404023	0.004629700558589	2.486401523783011	0.008968775658408	1.7652097354098772e-53	8.138328267177685e-52	1.6021528805314287e-06	0	5.619407528029765e-05	8.44211401497716e-05	0.000227854340916	2.277321833333688e-07	0.17474527376732701	1.1938286762969099e-61	1.060611753382732e-59	2.818194288594941e-62	7.300812896880209e-60	1.035274268737831e-59	2.815270573202165e-07	2.204298458507035e-05	0.008801319270498001	0.6895402392153861	8.043801816030431e-48	9.440995130764692e-48	3.709281450290147e-46	0.08656375297091101	10.008436474761307	1.78254086374075e-58	2.026234490718633e-56	2.883661807743159e-59	5.143050313018609e-57	1.37980305092921e-56	5.626607012301566e-07	9.895194190916883e-05	0.112967380260845	19.882246599363487	1.01888773373854e-49	4.9453913015886594e-48	0.036837164163254006	3.434925098582163	30.35089775888605	83.84801023374983	14.479382164745834	0.0009066798180020001	0.002669675749206	0.000816909851106	5.608533701235604	25.885505583855995	138.01174302935644	7.331624151140575	2454.6566328195113	30.451908511134533	3.682657557189329	203.62974870092972
465.0.	6.0155371759623834e-05	0.000261249888544	58.589962520995726	0.162911324315897	1.222756120231098	26.63942615079925	2860.1258497702106	169.87494971189042	383.7595683335341	467.58045219863607	0.000135158828116	0.8108825528972561	2.129891649562456	0.007329389742549001	1.674044117006579	0.18003467648433402	0.000445003890444	0.00100747468352	0.38397815874414204	87.71814429782009	52539.930081487604	0.007284971050896	0.016628499317889	1.824040137978919	239.58567593576487	0.004632450455641	2.486319872675889	0.009047676868478	3.435035596781053e-54	1.5966489909253162e-52	1.561407426000561e-06	0	5.5785028369594545e-05	8.37972219026283e-05	0.00022617983479100002	2.2605186864264407e-07	0.188982288274635	1.9833639466223933e-62	1.92475758247614e-60	5.150129631982832e-63	1.335419918513081e-60	1.890440158451596e-60	2.599542108033527e-07	2.037266987136481e-05	0.00879488633826	0.6896718470919311	1.664140408032124e-48	1.9671518664656478e-48	7.7367217449955665e-47	0.086484650487992	10.008515575563914	2.3615087919118223e-59	2.935332221754823e-57	4.201911992277508e-60	7.500926536983321e-58	2.0091465342158278e-57	5.007502733471328e-07	8.814488414419395e-05	0.11286697606161901	19.882900919578994	8.07660125920179e-50	4.3171556524050893e-48	0.035015320220306005	3.32555852898038	30.325131852801565	83.85418199771345	14.663053219319778	0.0008015322438550001	0.002359636525051	0.0007210400674920001	5.558132768672692	25.676524409050433	138.0803390027251	7.427556634333746	2454.49210436295	30.811183984547373	3.6729138256185943	203.2781610094467
470.0.	5.5601162973470045e-05	0.00023253863649400002	58.592379263393255	0.16277001005952701	1.222807997245047	26.747041627573644	2859.27702774235	169.75259462712467	383.833018927525	467.7787862215958	0.000120043437296	0.795845291448905	1.935121722456215	0.0071940776436860004	1.644642261617476	0.182724149085937	0.000411455063771	0.0009314442140150001	0.38375523235925	87.747037350362	52587.77267004401	0.006586483912046	0.015048062153284001	1.822375039182743	239.5849575576243	0.004634984938676001	2.4862374973756	0.009127517685733002	6.771242719129233e-55	3.173230248554512e-53	1.5233754560450168e-06	0	5.540858282706579e-05	8.322300867586748e-05	0.000224635592187	2.24502176888004e-07	0.20403466511380602	3.2897832847086764e-63	3.4861095465651695e-61	9.393493644856059e-64	2.4379268130100685e-61	3.445313692564412e-61	2.4004575878731077e-07	1.882958751017492e-05	0.008788441287551001	0.689793988638417	3.4858494807651885e-49	4.150201903996597e-49	1.633916789773386e-47	0.086406635182806	10.008593589319409	3.115697927964212e-60	4.233265062692757e-58	6.0956496724586994e-61	1.089116135551386e-58	2.912546856771573e-58	4.452554491188513e-07	7.844732787119921e-05	0.11276764735786501	19.88349351729087	6.483413666983496e-50	3.815172182674997e-48	0.033302506277839004	3.219655866148466	30.300031520238356	83.86113690887059	14.845016587965087	0.000707921623613	0.002083653301586	0.0006358292062320001	5.508048010627021	25.468297404564193	138.1426468807632	7.522619594634083	2454.334733524613	31.169403671425286	3.663251645035	202.92786721835643
475.0.	5.139325746813871e-05	0.00020679300874400003	58.59454176530176	0.16262978644803902	1.222853663220881	26.851199333140546	2858.452555877385	169.63336948046626	383.90907152979315	467.9589690118459	0.000106673362089	0.7800131478472251	1.758959154205102	0.007065259413744001	1.6166530464564701	0.18541126530163402	0.000380445485247	0.000861166713918	0.38352996465473704	87.77440641399019	52635.07813874782	0.005966304982661001	0.013643620418282001	1.8207332893194401	239.5844667591124	0.004637320709224	2.48615439058735	0.009208288703435001	1.352050049697307e-55	6.388452855254996e-54	1.4878312949046579e-06	0	5.50622085931415e-05	8.269464318869813e-05	0.00022321153469700002	2.230730008584903e-07	0.21988017879069402	5.448036841414937e-64	6.3010088492472724e-62	1.709841246320003e-64	4.441585264209074e-62	6.266297406334644e-62	2.216719150899994e-07	1.7403969699069512e-05	0.008781986205990001	0.68990738269576	7.392643768782527e-50	8.865286921286868e-50	3.4937357770580346e-48	0.086329634423604	10.008670588649437	4.0942413074075124e-61	6.077758563909226e-59	8.803630861149286e-62	1.5743361176846782e-59	4.203388152545967e-59	3.955534995326586e-07	6.975290699477373e-05	0.112669335283505	19.88403069136854	5.265141014583565e-50	3.4092408620900733e-48	0.03169095015218	3.117109716707237	30.27554816810974	83.86881387058912	15.025285454861816	0.0006246578311530001	0.001838212446051	0.0005601616015080001	5.45829102807683	25.260909591454556	138.19926544683545	7.616818941395946	2454.183915611781	31.526579057460918	3.653666668453026	202.57881501029573
480.0.	4.7505164118755424e-05	0.00018372722240100003	58.596479215854544	0.162490627376553	1.222893836883353	26.952010695351046	2857.6505520533897	169.51698643574105	383.98737805199994	468.12274708004895	9.484754768996387e-05	0.763420886365708	1.59975419680225	0.0069425512718450004	1.589994644018501	0.188096032059063	0.000351781818165	0.000796205378376	0.383302477520629	87.80034133503146	52681.88356754665	0.005415340460903	0.012394899490374001	1.8191132864801771	239.58417626527864	0.004639473175161	2.486070545546493	0.009289981278355001	2.734559412122834e-56	1.3027862679734151e-54	1.454571277116962e-06	0	5.4743571602953745e-05	8.220856695401088e-05	0.000221898359993	2.2175501179548522e-07	0.23648426608661002	9.008287060910911e-65	1.136439888054817e-62	3.105744573605166e-65	8.074800834448979e-63	1.137290851766561e-62	2.047131911261595e-07	1.608680755774993e-05	0.008775523186981	0.690012692931608	1.5872438383101021e-50	1.9172867681890923e-50	7.563382944043143e-49	0.08625358292254501	10.008746638832507	5.359316286545578e-62	8.686838841137597e-60	1.2658163586731312e-62	2.265599751817913e-60	6.039346933314843e-60	3.510781797595909e-07	6.19647326908657e-05	0.112571987055279	19.88451813562275	4.321639302036488e-50	3.077349040209444e-48	0.030173518330096002	3.017815786318829	30.251637404173017	83.87715594052885	15.20387318981733	0.000550665440721	0.0016201380733330002	0.0004930307746520001	5.408872236652622	25.054437899113672	138.25074072597778	7.710160742747737	2454.039098531288	31.882720949329727	3.6441549974128797	202.2309581325562
485.0.	4.39124343813756e-05	0.000163081014317	58.598217450645805	0.16235250790754302	1.222929154265402	27.049583529446128	2856.869295160268	169.40318760923196	384.067626804941	468.2717099888725	8.438796236991167e-05	0.746115689768691	1.455978770329231	0.006825596663294	1.564590877588158	0.19077845542353902	0.000325285578682	0.0007361567108520001	0.383072892789996	87.82492565462893	52728.222269309634	0.004925551900804	0.01128395386931	1.8175135942627811	239.58406196164265	0.004641456550437	2.485985955960353	0.009372587489220001	5.601871846252165e-57	2.6910032620841272e-55	1.423411348248862e-06	0	5.4450518647747724e-05	8.176149720242274e-05	0.000220687482764	2.2053960013693068e-07	0.25379992226894704	1.4872629393841217e-65	2.045109024553792e-63	5.628889308977963e-66	1.4647658336889092e-63	2.0595685557039072e-63	1.890595548465927e-07	1.4869791052861002e-05	0.008769054313976002	0.6901105321114981	3.449994508883805e-51	4.1978705549061105e-51	1.657621320492048e-49	0.08617842199950501	10.008821798540138	6.988806673249902e-63	1.236032938117213e-60	1.8119480703537212e-63	3.245868405835915e-61	8.638603556914223e-61	3.113148987286262e-07	5.4994605382598295e-05	0.112475555330834	19.884960992743178	3.582279707313793e-50	2.803225343147977e-48	0.028743657204636	2.921672813349213	30.228258667165967	83.88611005826375	15.380793325686472	0.00048497343743500004	0.001426562051788	0.00043352950217300006	5.359800949881984	24.84895181519684	138.29756987715905	7.802651208708582	2453.8997789141445	32.23783954030093	3.6347131345484023	201.8842556939437
490.0.	4.059250326419597e-05	0.00014461753227700002	58.599779334291625	0.16221540431945602	1.222960178139524	27.144022158493165	2856.107213171137	169.29174209962412	384.14953900209815	468.407302122895	7.51369150849323e-05	0.728156723925907	1.326218596836231	0.006714064010516001	1.540370770275043	0.19345854074357102	0.000300791979501	0.000680647970461	0.382841331717967	87.84823711887485	52774.1241603449	0.0044898344144930005	0.010294901884211	1.815932924678629	239.58410253099404	0.004643283947203001	2.485900615954467	0.009456100098339	1.16227669015814e-57	5.629850054893026e-56	1.3941849500162168e-06	0	5.418106339783244e-05	8.135040557639698e-05	0.000219570980051	2.1941882066372427e-07	0.27176813915901604	2.451919251150807e-66	3.671896697181868e-64	1.0178778061288389e-66	2.6510402748331532e-64	3.7212966302289654e-64	1.746096617479458e-07	1.3745253819608382e-05	0.0087625816469	0.6902014660363901	7.591024940226778e-52	9.304511179347885e-52	3.67767071363473e-50	0.086104098915129	10.008896120503735	9.080745352333505e-64	1.750851553331056e-61	2.582176331673617e-64	4.629559796213208e-62	1.230153936487544e-61	2.757962940595517e-07	4.876228982074526e-05	0.11237999762978501	19.885363903779563	2.9965312993023133e-50	2.5746839026144812e-48	0.027395340242561003	2.828582501264256	30.205374889172017	83.89562679071437	15.556059537208998	0.000426705792964	0.001254896456063	0.000380840723235	5.3110854569458255	24.64451398417962	138.34020482570116	7.894296675457094	2453.7654984988526	32.5919444695177	3.625337940863054	201.5386715351049
495.0.	3.7524542804330945e-05	0.000128121390366	58.60118509856118	0.16207929412006702	1.2229874063542001	27.23542752937462	2855.36287198474	169.18244329361724	384.23286557312673	468.53083369638745	6.695468958705324e-05	0.709614138709977	1.209166237895702	0.006607644674212001	1.5172681344357462	0.196136292781826	0.000278148865306	0.000629334815877	0.382607914511212	87.87034814273805	52819.616097392085	0.004101909212876001	0.009413691128860001	1.814370122748783	239.5842791327567	0.004644967460898	2.485814520023028	0.009540512516083	2.4422729244456783e-58	1.192883599710461e-56	1.366741153711622e-06	0	5.3933373499267166e-05	8.097249846071355e-05	0.000218541540645	2.18385341737586e-07	0.290318906600444	4.036606324157754e-67	6.577204224512062e-65	1.8363566673284933e-67	4.7868408486780274e-65	6.708080131281561e-65	1.612701512955821e-07	1.270612246240011e-05	0.008756107210544001	0.6902860171728521	1.6906914677081073e-52	2.087633754402756e-52	8.259477455854718e-51	0.08603056626701101	10.008969652118374	1.1757184468671791e-64	2.46899153692314e-62	3.6634550257640787e-65	6.573696256407766e-63	1.7439638113258352e-62	2.44098175562082e-07	4.319484793840437e-05	0.112285275812099	19.885731053514277	2.527752029167861e-50	2.382486490187095e-48	0.026123020436016	2.738449450189349	30.182952187445125	83.90566009418501	15.729685621179524	0.00037507283553300005	0.001102808282205	0.00033422921940000003	5.262733095336055	24.44118075861829	138.37905566497437	7.985103590678019	2453.6358407443563	32.94504487553123	3.6160265972828682	201.1941736657274
500.0.	3.4689327062264064e-05	0.000113396875654	58.60245264135083	0.16194415603286502	1.2230112792058971	27.323897324532354	2854.63496494885	169.0751064231024	384.31738426196017	468.64349108829293	5.9717462254288196e-05	0.69056753544974	1.10361494488818	0.0065060511029350005	1.495221197508447	0.198811715832569	0.000257215732486	0.000581899130658	0.38237275990718705	87.89132623237543	52864.72218382533	0.003756228752468	0.008627890992907	1.812824152628406	239.58457511981788	0.004646518248820001	2.485727662983304	0.009625818767885	5.197115600383452e-59	2.559717906836988e-57	1.340943010712836e-06	0	5.3705758662923785e-05	8.062519882536601e-05	0.000217592418282	2.174323983392531e-07	0.30937274708801304	6.636576743737502e-68	1.175285047804216e-65	3.3050643431012604e-68	8.62262381737184e-66	1.2063166179433659e-65	1.489550027864607e-07	1.1745869955011402e-05	0.008749632984753	0.69036466800008	3.8113824314009433e-53	4.741135647202044e-53	1.8775685303447042e-51	0.08595778144345301	10.009042435988986	1.517042433344492e-65	3.4660613097333253e-63	5.174333918808233e-66	9.292544730894354e-64	2.461339749663499e-63	2.158358045808297e-07	3.822602469356095e-05	0.11219135560861601	19.88606621204681	2.14903261145931e-50	2.219549333009787e-48	0.024921587466703	2.65118108800093	30.160959583166342	83.91616709188374	15.901685477869416	0.000329363349637	0.0009681962538720001	0.00029303400490500003	5.214750318769549	24.23900270686327	138.4144938543079	8.075078499917531	2453.5104276457814	33.297149444616444	3.606776570091753	200.85073376247138
