time	Active_R2	Active_Rec	Active_Rec_endo	Inactive_Rec	S2_c	S2_n	S4_c	S4_n	S7	Smad7mRNA	Smad7mRNA1	TGFb	TGFb_In	TGFb_R1_endo	TGFb_R1_surface	TGFb_R2_endo	TGFb_R2_surface	pS2_c	pS2_n	pS2_pS2_S4_c	pS2_pS2_S4_n	pS2_pS2_pS2_c	pS2_pS2_pS2_n
754.0.	0.9861524304694951	0.40513527614356604	0.067046827846594	13.832946719245863	1179.474353877633	453.4418097889737	583.7084253064247	168.74778667164784	75.89001407298161	0.19854304586804	1.289396968244419	76.11029573778538	0.02487524416579	11.049052866522105	6.189670719528742	1.874909617225899	0.18483471166546	0.11177623174251401	0.319822925355195	19.982549093476454	48.245379774250274	0.176610075193184	28.34220288017161
768.0.5.0	0.985367600532124	0.404492522798697	0.066940153517155	13.824254067556376	1179.930998000304	453.60861638733513	583.7686315357171	168.73748335762556	75.9628305532716	0.198032302068144	1.286177634684389	75.71175696156791	0.024854151204143003	11.049210036705606	6.19006196635096	1.88087595327984	0.18567177577635502	0.11170427275736301	0.31962377636335704	19.95885369123817	48.182661434163876	0.176264120779028	28.28315543106708
783.0.	0.9845876617240941	0.403870922200512	0.066836995452916	13.815514840945465	1180.3782786973545	453.77211549636894	583.8266179191709	168.72755533625724	76.03164059840735	0.19754371485369002	1.283096008393236	75.3153041622991	0.024833291027448003	11.049360879670061	6.190439709197321	1.886896346721481	0.18651286124031802	0.111634895183624	0.319431955963747	19.93601747323195	48.12228912463643	0.17593108370683003	28.226471761092455
797.0.5.0	0.9838123641211911	0.40326941031646	0.066737176588441	13.806731449828026	1180.8166001374996	453.9324474816522	583.8825001648719	168.71798346729122	76.09662888460164	0.197075919679491	1.280143730491644	74.92092642311789	0.024812651994779	11.04950579604462	6.190804672424164	1.892969706272773	0.18735797224327902	0.11156796834143301	0.319247082048533	19.91399647171702	48.06413850522952	0.175610283581305	28.172016657749598
812.0.	0.98304147168163	0.402686988344079	0.066640530732145	13.79790612473643	1181.2463401648586	454.0897435577151	583.9363867002504	168.70874975206877	76.15796973538781	0.196627660209257	1.277313090009563	74.5286128842675	0.024792223137072	11.049645156044036	6.191157532908909	1.899095014217337	0.188207113428279	0.111503369347816	0.31906879703634605	19.89274937557027	48.00809334198813	0.175301082814443	28.119665022441005
826.0.5.0	0.982274761108565	0.4021227175582	0.06654690170533001	13.789040930825925	1181.6678527417318	454.2441266426548	583.9883792755091	168.69983724881672	76.21582787002676	0.196197776828221	1.274596957025191	74.13835274279896	0.024771994104154003	11.049779302540225	6.191498924141791	1.9052713204194	0.189060289851604	0.111440982520075	0.31889676572004705	19.872237325558608	47.954044794746466	0.175002883186603	28.06930080344402
841.0.	0.981512020836465	0.40157571468358905	0.066456142569254	13.780137780900674	1182.081470080107	454.3957121030158	584.0385735007907	168.6912299956514	76.27035907871725	0.195785196739852	1.271988724760371	73.7501352522759	0.024751955117219	11.049908553725178	6.191829439852861	1.911497736973188	0.18991750694422402	0.111380698838123	0.318730673373179	19.852423729774006	47.90189078891792	0.17471512275911003	28.02081608072087
855.0.5.0	0.980753050124422	0.401045147725381	0.06636811492887801	13.771198447153001	1182.4875045121548	454.5446084067627	584.0870593263943	168.68291294044928	76.32171083411738	0.195388925379153	1.269482259156989	73.36394972248088	0.024732096926037003	11.05003320543269	6.192149637241033	1.917773433398625	0.19077877047774303	0.111322415458384	0.31857022407519003	19.83327409674059	47.851535458979896	0.174437273093582	27.974110276113915
870.0.	0.9799976582419451	0.400530232200202	0.066282688303685	13.762224571775885	1182.8862501405417	454.69091769881965	584.1339214737623	168.67487187685535	76.37002284714258	0.19500803892701002	1.267071854740124	72.97978551912307	0.024712410770297	11.050153533174129	6.192460039861328	1.924097632312829	0.1916440865342	0.11126603527302201	0.318415139222748	19.814755884080242	47.80288865315891	0.17416883674015501	27.929089467647938
884.0.5.0	0.9792456637354411	0.40003022771963304	0.06619973955746701	13.753217676585937	1183.2779843019205	454.8347363109857	584.1792398236946	168.66709338578926	76.4154275737526	0.194641677750917	1.264752195796033	72.59763206354708	0.024692888344597003	11.050269793932284	6.192761140216135	1.930469605517995	0.192513461479174	0.11121146650918001	0.31826515620032103	19.796838360931744	47.75586549065763	0.17390934496242202	27.885665790760957
899.0.	0.9784968937652071	0.39954443488475805	0.066119152380144	13.744179171772336	1183.6629688709525	454.97615521590234	584.2230897672124	168.6595647818901	76.45805067842099	0.194289040629812	1.26251832206945	72.2174788324436	0.024673521766641	11.05038222774968	6.193053402089307	1.9368886704553012	0.19338690193773503	0.11115862236368401	0.318120027187805	19.779492482572632	47.71038596424003	0.173658355671564	27.843756912539245
913.0.5.0	0.9777511835045261	0.39907219245644904	0.06604081681570301	13.735110363871597	1184.0414514274325	455.1152604330481	584.2655425236472	168.65227406440496	76.4980114591432	0.19394937964640802	1.260365598325437	71.83931535756106	0.024654303548272003	11.05049105914093	6.193337262655031	1.9433541869819502	0.194264414772876	0.11110742066929001	0.31797951808679603	19.762690775907345	47.66637458218626	0.173415451546027	27.803285567621888
928.0.	0.9770083755934321	0.39861287477093604	0.065964628831137	13.726012463052868	1184.413666305215	455.2521333933586	584.3066654298506	168.6452098720859	76.53542323815161	0.19362199565097302	1.258289687233786	71.4631312254189	0.024635226569045002	11.050596498353787	6.1936131343895084	1.9498655544345382	0.195146007066088	0.111057783589093	0.31784340755008	19.746407234660232	47.623760044593055	0.17318023831631602	27.764179146505974
942.0.5.0	0.9762683196410771	0.39816588937433	0.065890489921975	13.716886589788334	1184.7798355385414	455.3868512679722	584.346522203841	168.6383614417076	76.57039372193151	0.19330623421692303	1.256286525124724	71.08891607702225	0.024616284052039	11.05069874249926	6.193881406808174	1.956422208947068	0.19603168609983002	0.111009637336136	0.31771148610141303	19.730617223263963	47.582474949783006	0.172952343197183	27.726369328635368
