time	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_2	species_20	species_21	species_22	species_23	species_24	species_25	species_3	species_4	species_5	species_6	species_7	species_8	species_9
855.0.	0.031259046726433	0.64532470209779	9.468162797694221	0.5317970758257521	0.999991377990684	2.49238733763308e-07	1.827085988761393	0.000174696451528	0.15982530354847102	4.55042261584007	0.0010133017399270002	0.0077660372215120005	3.129464022826545e-05	11.5049563646778	48.57274142204015	7.5484074980978715	1.495782050309157	7.05262443512022	0.020639915641897003	0.011472574967268001	2.09313313519971	0.0007045096956600001	2.909966931967242e-05	48.81912443563968	4.354675297902219
870.0.	0.029789855714038003	0.6307831167622161	9.47070745959607	0.529252413923898	0.999993286234589	2.0620406744764187e-07	1.698397329429942	0.000151856355814	0.159848143644185	4.550482241870019	0.0009536757099770001	0.006881315895475	2.883129400442495e-05	11.505029265468755	48.575834559514355	7.559468817188573	1.4974589409280281	7.062008929998939	0.019418154737481	0.010871660100084	2.03728053732759	0.0006576941620120001	2.7191425414417243e-05	48.80632042249347	4.369216883237793
885.0.	0.028381181270398	0.616597619588868	9.473607570930076	0.5263523025898931	0.9999950631088321	1.7067344652727572e-07	1.5784285870929522	0.00013206666729400002	0.15986793333270502	4.550538163093817	0.000897754486181	0.006100576295276001	2.653707100772449e-05	11.50508959198206	48.578734580164216	7.569799976543134	1.499008829162654	7.070790262954099	0.018273132198984	0.010313535885611002	1.984869634047973	0.000614028640002	2.541455117212685e-05	48.79483411052593	4.383402380411142
900.0.	0.027031160527236003	0.602757659487681	9.476840432312438	0.5231194412075341	0.99999671840429	1.4132355417432732e-07	1.466621659055857	0.000114909111781	0.159885090888218	4.550590630450807	0.0008452871291920001	0.005411109194776001	2.440464168321983e-05	11.505139534194578	48.58145939397729	7.579449515551863	1.5004396494591221	7.079009039270644	0.017199553703002	0.009794231148280002	1.935597937917618	0.00057329777618	2.3759255713684284e-05	48.78450481972566	4.397242340512331
915.0.	0.025737927531312002	0.5892530974907041	9.480384653354706	0.519575220165268	0.9999982611118751	1.170674433838683e-07	1.362451267476263	0.00010002467477600001	0.15989997532522301	4.550639875492351	0.0007960420876470001	0.004801837728918	2.2426224133580793e-05	11.505180896411652	48.58402482530909	7.588462726560539	1.5017590604104272	7.086702893014237	0.016192545379082	0.009310235299154	1.8891975715030491	0.0005353010633300001	2.2216548128152823e-05	48.77519211738058	4.410746902509308
930.0.	0.024499621771927	0.5760742114134341	9.484220049715848	0.5157398238041311	0.9999996994897051	9.701173720418131e-08	1.265423329729783	8.710489458228779e-05	0.159912895105417	4.550686112047609	0.000749805532389	0.004263095787671	2.059376480993553e-05	11.50521516605929	48.586444870080356	7.596881870448438	1.502974418240386	7.093906729127724	0.015247616311429001	0.008858436345683	1.845430871317133	0.000499851918936	2.077817029868197e-05	48.766773423624464	4.423925788586577
945.0.	0.02331439576683	0.563211691562286	9.488327539678423	0.511632333841557	1.000001041126021	8.042168849466315e-08	1.175073367210079	7.588447518399932e-05	0.159924115524815	4.550729537753018	0.000706379826983	0.0037864379342640005	1.889908949124624e-05	11.505243570031894	48.58873192299773	7.604746379759449	1.504092758807381	7.100652944560687	0.014360624155666002	0.008436067918449001	1.8040865585477341	0.00046677677361100004	1.9436533982743153e-05	48.75914183596823	4.436788308437723
960.0.	0.022180421684667002	0.550656630190905	9.492689042939073	0.507270830580904	1.000002292997537	6.669261729070695e-08	1.090964959028245	6.613501721605557e-05	0.159933864982783	4.550770335460237	0.0006655821197650001	0.003364476316767	1.7334027266795132e-05	11.505267120886725	48.590896977546734	7.612093049420202	1.5051207865741132	7.106971630019836	0.013527743788980001	0.008040663932444	1.7649764072335121	0.00043591418734500006	1.818466246636081e-05	48.75220417258962	4.449343369809102
975.0.	0.021095897022481002	0.5384005068012501	9.497287383568654	0.50267248995132	1.000003461523121	5.532656169756997e-08	1.012688246191899	5.7659694985498036e-05	0.159942340305014	4.550808674513426	0.0006272430665770001	0.002990740622249	1.589051046956878e-05	11.505286654729678	48.59294980140134	7.618956215244194	1.5060648692366372	7.112890753845993	0.012745438921689	0.0076700198018990005	1.727932348840271	0.000407114004622	1.7016136882924372e-05	48.74587922765017	4.461599493198756
990.0.	0.020059049389705	0.5264351709333971	9.502106198748416	0.49785367477155607	1.000004552612956	4.591319925210156e-08	0.9398584898623231	5.028873300503059e-05	0.159949711266994	4.550844711943852	0.000591205636152	0.002659557762768	1.4560653566792462e-05	11.505302862311051	48.594899089886994	7.625367920666854	1.506931036909176	7.1184363295660384	0.012010436430522001	0.007322159096309001	1.692803957308764	0.00038023655360100005	1.5925047047718962e-05	48.740096226321526	4.47356482906661
1005.0.	0.019068140457391	0.514752823534965	9.507129853909868	0.49283001961010603	1.000005571713221	3.811419147253045e-08	0.8721146860740581	4.387555669542867e-05	0.159956124443304	4.550878593468597	0.000557324111408	0.002365948238899	1.333681386271754e-05	11.505316314568937	48.59675259997985	7.631358072264222	1.507724984941103	7.123632568596168	0.011319703113065	0.006995305207470001	1.6594562649125382	0.00035515189667800003	1.4905946782823442e-05	48.734793464090146	4.485247176465042
1020.0.	0.018121469147885	0.5033459978432681	9.512343365679865	0.487616507840114	1.000006523846858	3.165041834707352e-08	0.8091182385140281	3.829351517435585e-05	0.15996170648482502	4.550910454502829	0.000525463077177	0.002105536918605	1.2211636768084552e-05	11.50532748362421	48.598517267120734	7.636954584644577	1.508452079596756	7.12850201945512	0.01067042494883	0.0066878566560220004	1.627767865453717	0.00033173912608900003	1.3953813144767293e-05	48.729917114611645	4.496654002156738
1035.0.	0.017217374139387003	0.49220754036522	9.51773233221282	0.48222754130716106	1.000007413650428	2.629147511384857e-08	0.750551689945529	3.343308512488853e-05	0.15996656691487401	4.550940420994604	0.000495496585402	0.0018744759649600002	1.1178088034938301e-05	11.50533676005046	48.6001993069418	7.642183515350214	1.509117365957336	7.133065694765344	0.010059988242368001	0.0063983660987140005	1.597629266460015	0.00030988571128300003	1.3064009575007002e-05	48.72542018863371	4.507792459634788
1050.0.	0.016354235764331003	0.48133059233630704	9.52328287161957	0.476677001900415	1.00000824540754	2.184707293208196e-08	0.696117512264514	2.9199483548324933e-05	0.15997080051645102	4.550968610210537	0.00046730736946800006	0.0016693782261980002	1.0229475189654732e-05	11.505344467089222	48.601804303791674	7.6470691904023	1.509725577515921	7.137343187203992	0.009485962721062	0.006125522128499	1.5689414568867481	0.00028948689195200004	1.223225246329661e-05	48.72126162801834	4.5186694076637
1065.0.	0.015530477372056001	0.470708571934821	9.528981568271124	0.47097830524885903	1.000009023079126	1.815997712448224e-08	0.645536954532121	2.5510626293455514e-05	0.159974489373706	4.550995131441022	0.00044078613898700005	0.0014872595508130001	9.359460081432143e-06	11.505350872359495	48.603337287750435	7.651634321119515	1.510281147029425	7.141352775470672	0.008946086286735001	0.005868133566877	1.5416146611623152	0.000270445115877	1.145458087767034e-05	48.717405519119524	4.529291428065186
1080.0.	0.014744566227369001	0.46033515738797204	9.534815426859955	0.465144446660027	1.000009750330847	1.510020555107024e-08	0.598548948024425	2.2295380132672385e-05	0.15997770461986702	4.551020086638152	0.00041583094185600005	0.0013254887560100001	8.562064226015369e-06	11.50535619750888	48.60480280162527	7.65590011280495	1.5107882182690089	7.145111521224886	0.008438251260893	0.005625115863691001	1.515567254410487	0.000252669518816	1.0727329156464831e-05	48.71382041116324	4.539664842612036
1095.0.	0.013995014009602002	0.450204271039207	9.540771833950458	0.45918803956952703	1.000010430557919	1.2560258582438591e-08	0.554909066940788	1.949206422417065e-05	0.159980507935775	4.551043570993473	0.00039234658653500005	0.001181744164485	7.831668384283555e-06	11.505360626173122	48.606204959244465	7.659886365873653	1.511250658376225	7.148635357858274	0.007960491962007	0.005395479294531	1.490724817010889	0.00023607544365500003	1.0047102084470582e-05	48.71047872645656	4.5497957289608
1110.0.	0.013280376971867002	0.44031006438615805	9.546838526664931	0.45312134685505506	1.000011066907606	1.0451194316594801e-08	0.514388543170165	1.704716378768327e-05	0.159982952836212	4.551065673461763	0.00037024411824500004	0.0010539757893040002	7.163007599888624e-06	11.505364310544364	48.607547496204134	7.663611569959123	1.511672070586735	7.151939171878203	0.007510973470587001	0.005178318693576001	1.467019309660826	0.000220583996053	9.410752397255249e-06	48.70735625057496	4.559689935613848
1125.0.	0.012599255814724	0.430646904061852	9.553003568081465	0.44695630543851506	1.000011662299623	8.699396966698567e-09	0.47677333332583405	1.4914224623668783e-05	0.159985085775376	4.551086477236598	0.000349440343411	0.0009403723839370001	6.551162727458346e-06	11.505367376794183	48.608833814074764	7.667092991503155	1.5120558071289292	7.155036877599683	0.007087981453716001	0.004972804500081	1.444388352704077	0.00020612163386800003	8.81536038029339e-06	48.70443169196409	4.569353095938151
1140.0.	0.011950295323161001	0.42120935870795706	9.559255328865934	0.44070454465405	1.000012219444651	7.243914198522619e-09	0.44186323612396505	1.305290197157051e-05	0.15998694709802802	4.551106060182693	0.00032985739731800003	0.0008393326906620001	5.991549313265942e-06	11.50536992955343	48.61006701894346	7.6703467552992475	1.512404982142498	7.157941485770856	0.006689912935191	0.004778174930683001	1.422774595749157	0.000192619787763	8.258215351829117e-06	48.70168630161581	4.578790641292045
1155.0.	0.011332183810594	0.41199218667547605	9.565582474618056	0.43437739890192706	1.000012740861164	6.0342618508054865e-09	0.409471058091038	1.1428141277796792e-05	0.159988571858721	4.5511244952295336	0.000311422350477	0.0007494403183160001	5.479904542665645e-06	11.505372055614599	48.61124995505144	7.673387920426858	1.5127224844932972	7.160665166692959	0.006315267910654	0.0045937291184280004	1.402125165551277	0.000180014510559	7.736798839665839e-06	48.69910354461693	4.5880078133245235
1170.0.	0.010743652408695	0.40299032448269	9.571973958379868	0.42798591514011003	1.000013228890722	5.028612912363888e-09	0.37942182553139303	1.00094718616805e-05	0.159989990528138	4.5511418507302555	0.000294066849754	0.0006694417629660001	5.012272841437574e-06	11.50537382699309	48.61238523418413	7.67623055098189	1.5130109903866171	7.1632193083381	0.005962641718819	0.0044188210835560005	1.382391181815253	0.00016824615304800002	7.248769281885718e-06	48.696668816406934	4.597009675517307
1185.0.	0.010183474237295001	0.394198875960013	9.578419017731711	0.42154085578827005	1.000013685711904	4.192302657426579e-09	0.35155204066267803	8.770397338414513e-06	0.15999122960266102	4.551158190789301	0.000277726790709	0.00059822715481	4.584990609536285e-06	11.505375303459331	48.61347526138167	7.678887781979058	1.513272975702285	7.165614569916979	0.005630718090345	0.004252854421455001	1.363527332024621	0.000157259064142	6.791948099642653e-06	48.694369197517005	4.605801124039981
1200.0.	0.009650463484360002	0.385613102015327	9.584907175886112	0.41505269763386904	1.000014113352997	3.496594098553601e-09	0.325708979827927	7.687869072560015e-06	0.15999231213092702	4.5511735755619664	0.00026234201804400004	0.0005348133737080001	4.194670473603276e-06	11.505376534634085	48.6145222574597	7.681371880773524	1.5135107279924211	7.167860931303215	0.005318262805073	0.004095277610358001	1.3454914976456491	0.00014700131342100002	6.3643070065738195e-06	48.69219324139595	4.614386897984666
1215.0.	0.009143474422095	0.37722841095986603	9.59142824618279	0.408531627337191	1.000014513703569	2.917657926772077e-09	0.301750031714053	6.741830970658797e-06	0.159993258169029	4.55118806152862	0.000247856051389	0.000478329225836	3.838185366974884e-06	11.505377561722918	48.61552827876246	7.683694304323143	1.513726358097046	7.169967738680409	0.005024117896326	0.0039455798558250006	1.328244425120943	0.000137424434264	5.963956434065754e-06	48.690130790665215	4.622771589040125
1230.0.	0.008661400381661001	0.369040349342864	9.597972339387852	0.401987534132133	1.000014888525039	2.4357292912814713e-09	0.27954207354356503	5.9148256390033365e-06	0.15999408517436	4.551201701746054	0.00023421583395500002	0.000428002416517	3.5126526809176307e-06	11.505378418952397	48.61649523451194	7.685865752588464	1.513921811344417	7.171943746742151	0.004747196347985001	0.003803287401233	1.311749435979993	0.00012848318594700002	5.589134964673792e-06	48.68817281779121	4.630959650657131
1245.0.	0.008203172705619	0.361044593252254	9.604529873207632	0.39543000031235304	1.000015239460326	2.034410467477411e-09	0.258960883256294	5.1916533852259126e-06	0.159994808346614	4.551214546078139	0.000221371501872	0.000383148090568	3.21541867670469e-06	11.505379134759748	48.61742490206598	7.687896218345104	1.51409887831252	7.173797157743234	0.004486477236118	0.0036679602438350004	1.295972171174442	0.00012013533317000001	5.238199677549626e-06	48.68631128672848	4.638955406747744
1260.0.	0.007767759694226	0.35323694004800305	9.611091583441974	0.38886829007800905	1.000015568042683	1.700093947166101e-09	0.23989058575788302	4.55907677277648e-06	0.159995440923226	4.551226641407763	0.00020927617224900002	0.000343158742411	2.9440433033456387e-06	11.505379732778527	48.61831894035546	7.6897950336624685	1.514259205135959	7.175535657671823	0.004241001272231	0.0035391892046030002	1.2808803654125471	0.000112341441652	4.909617319915208e-06	48.68453903257655	4.646763059951999
1275.0.	0.007354165558848	0.345613300503716	9.617648536222788	0.382311337297196	1.000015875703775	1.4214849825641772e-09	0.22222313137957203	4.005564481666227e-06	0.159995994435518	4.551238031831804	0.000197885748207	0.000307495324705	2.696285528900452e-06	11.50538023265553	48.61917890173233	7.691570913283789	1.5144043033488122	7.177166449786901	0.004009866709805	0.003416593307475	1.266443647836374	0.000105064688521	4.601956227574865e-06	48.68284965671891	4.654386699496291
1290.0.	0.0069614293932300005	0.338169691340655	9.624192140811722	0.375767732708266	1.000016163781078	1.189206306870597e-09	0.205857804767364	3.5210691164754458e-06	0.159996478930883	4.551248758840699	0.000187158739312	0.00027567940687600004	2.4700892631262392e-06	11.505380650727986	48.62000624242901	7.693231995124709	1.514535559259183	7.178696285742543	0.003792225579803	0.0032998174298380003	1.252633365870755	9.827068634838025e-05	4.3138789253207485e-06	48.68123743527937	4.661830308659354
1305.0.	0.006588624170986001	0.330902228145844	9.630714162464844	0.36924571105514303	1.000016433524658	9.954707864340997e-10	0.19070076249629803	3.0968343585175846e-06	0.15999690316564102	4.551258861484025	0.000177056095987	0.000247286254453	2.263569924659829e-06	11.505381000585109	48.62080233180193	7.694785878091528	1.514654242855405	7.18013149450022	0.0035872802243200005	0.0031885301913640004	1.23942242948698	9.192731976058863e-05	4.044135344993957e-06	48.679697239046604	4.669097771854167
1320.0.	0.006234855775553	0.32380711867239	9.637206734912091	0.36275313860788805	1.000016686103398	8.338102523424697e-10	0.17666459778578603	2.7252275036030838e-06	0.159997274772495	4.5512683765233835	0.00016754105663100002	0.000221938716838	2.075001686115104e-06	11.5053812935338	48.621568460508534	7.6962396574052665	1.5147615162472339	7.181478009211863	0.0033942801006540003	0.003082422052819	1.226785173477313	8.600459365908592e-05	3.7915566050383116e-06	48.67822446328927	4.676192881327625
1335.0.	0.005899262066859001	0.31688065652526703	9.643662372044046	0.35629750147592804	1.000016922610702	6.988508103956428e-10	0.163667930773603	2.399593977436056e-06	0.159997600406021	4.551277338573734	0.00015857900628	0.00019930182558200002	1.9028054145895669e-06	11.505381538985004	48.62230584774688	7.6975999576038046	1.5148584416482231	7.182741392239865	0.003212518830763	0.0029812036002810002	1.214697235637577	8.047449215469524e-05	3.5550493007405892e-06	48.67681496611776	4.6831193434747505
1350.0.	0.005581011987275001	0.31011921523963004	9.65007397844763	0.349885895072348	1.000017144069744	5.861266172672501e-10	0.15163502288798703	2.114130891546605e-06	0.15999788586910701	4.551285780234241	0.00015013734577300002	0.000179078017725	1.745537312461534e-06	11.505381744774262	48.623015647669874	7.698872963381825	1.514945988907678	7.183926858465199	0.0030413314734920004	0.0028846039934460003	1.203135449012376	7.531084739712409e-05	3.33359025909132e-06	48.67546501424684	4.6898807847603905
1365.0.	0.0052793047078160005	0.303519242760999	9.656434858484513	0.343525015035466	1.000017351438287	4.91925502295123e-10	0.140495413938446	1.863777106012253e-06	0.15999813622289302	4.551293732209553	0.000142185370463	0.00016100290953000002	1.6018782534557368e-06	11.50538191742776	48.6236989550717	7.700064448416251	1.515025042602532	7.185039297021199	0.0028800919991160004	0.002792369559502	1.1920777465776031	7.048921754509718e-05	3.126221716415254e-06	48.674171235184645	4.696480757239025
1380.0.	0.0049933688142240005	0.297077256337676	9.662738723660324	0.33722114985966	1.000017545613122	4.131609617335106e-10	0.130183580625538	1.644117611087414e-06	0.159998355882388	4.5513012234224	0.000134694157615	0.00014484155529100002	1.470623801282559e-06	11.505382062383148	48.62435681043127	7.7011798023142415	1.515096408700919	7.1860832915780914	0.0027282109476540004	0.002704262516411	1.181503076923721	6.598677318359141e-05	2.932046880688616e-06	48.672930575018185	4.702922743662351
1395.0.	0.004722461531441	0.29078983783531703	9.668979698087766	0.33098017543222	1.000017727434159	3.472659989773264e-10	0.120638615247247	1.451300336877284e-06	0.159998548699662	4.551308281118308	0.000127636461709	0.000130385133997	1.350674892317838e-06	11.505382184172902	48.62499020438689	7.702224055810613	1.515160820810531	7.187063139292227	0.0025851332541630004	0.002620059811474	1.171391329665846	6.178219154963581e-05	2.7502258438499e-06	48.671740261088736	4.709210162164712
1410.0.	0.004465867983984	0.284653629482005	9.675152321901871	0.32480755161811903	1.000017897688191	2.9210506572733735e-10	0.11180392345418001	1.28196375548824e-06	0.15999871803624402	4.551314930963088	0.00012098661692800002	0.00011744801367800001	1.241029159448939e-06	11.505382286576546	48.625600081707276	7.703201904332322	1.515218946025795	7.187982868523516	0.002450336225817	0.002539552062825	1.161723269447244	5.785555797867181e-05	2.579971812479387e-06	48.67059776895554	4.715346370518028
1425.0.	0.0042229004890560005	0.27866533004951	9.681251552538976	0.31870832098101703	1.000018057112375	2.459010045388247e-10	0.103626939976992	1.1331738598251998e-06	0.15999886682614	4.551321197133813	0.000114720446204	0.00010586514939900001	1.140772871092727e-06	11.505382372747134	48.62618734481638	7.7041177300390515	1.515271390388731	7.1888462554152674	0.002323327656995	0.0024625425929830002	1.152480477525165	5.4188274029930255e-05	2.4205476280176593e-06	48.669500793133835	4.721334669950523
1440.0.	0.003992897878605	0.27282169147288704	9.687272763842149	0.312687109677846	1.000018206397453	2.071744265694445e-10	0.096058861317004	1.002369292487365e-06	0.15999899763070702	4.551327102403799	0.00010881517621900001	9.548977618427273e-05	1.0490734572575819e-06	11.505382445316295	48.62675285692251	7.704975622440948	1.515318703978954	7.189656839422059	0.002203644069977	0.002388846544911	1.143645300034986	5.076297179211898e-05	2.271262550254653e-06	48.66844722116801	4.727178308527148
1455.0.	0.003775224846278	0.267119515906383	9.693211743003273	0.306748130516725	1.000018346190723	1.7469339932261003e-10	0.089054394454478	8.873135614687869e-07	0.15999911268643802	4.551332668222168	0.00010324935785000001	8.619136283232323e-05	9.651725931855727e-07	11.505382506481519	48.62729744479667	7.705779397687343	1.5153613856487471	7.190417937863463	0.0020908490700140003	0.002318290072142	1.135200802123078	4.756343391029006e-05	2.131469280178769e-06	48.66743511066298	4.732880484093656
1470.0.	0.0035692713149630003	0.26155565320900803	9.699064685395316	0.300895188124679	1.000018477098802	1.4743168390036852e-10	0.08257152068838501	7.860534202749143e-07	0.159999213946579	4.551337914788438	9.80027915814471e-05	7.785379663630185e-05	8.883798104110479e-07	11.505382558078725	48.627821901240075	7.706532616613349	1.5153998874194832	7.191132659574333	0.001984531804707	0.0022507095955220002	1.127130727222795	4.457451891139931e-05	2.0005612004554096e-06	48.66646266894877	4.738444346791036
1485.0.	0.0033744518206770004	0.25612699884831003	9.704828187386621	0.29513168613337304	1.000018599690189	1.245340630653786e-10	0.076571273776596	6.968826118265255e-07	0.15999930311738803	4.551342861122577	9.305645744327466e-05	7.037377258406809e-05	8.180666048802689e-07	11.505382601642571	48.62832698727646	7.707238601625136	1.515434618555836	7.191803917715944	0.0018843055186380001	0.0021859511199710004	1.1194194608231771	4.178209144002984e-05	1.877969813823855e-06	48.66552823509655	4.743873001151738
1500.0.	0.003190204908662	0.25083049220609	9.7104992372618	0.289460636258188	1.000018714497641	1.052875511931078e-10	0.071017531596267	6.183102808037856e-07	0.159999381689719	4.551347525130895	8.839244912373854e-05	6.365936372746192e-05	7.536610119837321e-07	11.50538263845661	48.62881343410103	7.70790045249878	1.515465949334317	7.192434441806405	0.001789806195154	0.002123869605388	1.112051998147866	3.91729570472407e-05	1.7631623615748322e-06	48.664630264040596	4.7491695077939635
